Name,Address_0,Latitude_0,Longitude_0,place_id
"Orbis, South Australia","6 Shenton Way, OUE Downtown 2, Singapore 068809",1.276805,103.848363,ChIJ1UeJE2sZ2jERrDAV4thYSto
Educational Pioneers Australia Pty Ltd Trading as EPA GLobal,"73 Science Park Dr, Singapore 118254",1.2905082,103.7890983,ChIJ34FVGE0a2jERDTFSAI_XYeU
The Australian Consortium for '​In-Country'​ Indonesian Studies,"Jalan Bulaksumur No.Blok B/10-B, Caturtunggal, Sleman, Karang Gayam, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.7696423,110.3896714,ChIJC8WihkpYei4RnoYVAdzBtmY
Australian National University International Students' Department,"Canberra ACT 0200, Australia",-35.2776999,149.118527,ChIJa1CaCUdNFmsRULAVbzNTu_g
Australian Skills Academy,"Office FS003, 57 The Mall, Bankstown NSW 2200, Australia",-33.9156393,151.0371105,ChIJa-KMs1S9EmsRL4cCf5BSk3w
Just Australia,"9/118 Queen St, Melbourne VIC 3000, Australia",-37.8155836,144.9611573,ChIJ6QvB87VC1moRSujglyBvTF8
Australian Learning Group - RTO 91165 CRICOS 03071E,"Level 1/333 Kent St, Sydney NSW 2000, Australia",-33.86831530000001,151.2044527,ChIJ1XXfLj-uEmsRblrM6hKHMWE
The Talent Institute Australia,"Level 2/673 Bourke St, Melbourne VIC 3000, Australia",-37.8172245,144.9540853,ChIJASsbgktd1moRVkDfDLa2q5U
Chifley Business School,"288 Upper Edward St, Brisbane City QLD 4000, Australia",-27.4674499,153.0255122,ChIJp0EIPANakWsRJ5eNgdpBcmw
Australian Defence College,"Kirkpatrick St, Weston ACT 2611, Australia",-35.3192596,149.0577392,ChIJc2eJhIKzF2sRW04_F-_8OxQ
Australian Boarding Schools Association,"Unit 6/26 Navigator Pl, Hendra QLD 4011, Australia",-27.4132539,153.075943,ChIJ00CY3ef8k2sRLDTJi14nnPQ
Strathfield College Australia,"128 Chalmers St, Surry Hills NSW 2010, Australia",-33.887143,151.2068911,ChIJUeR_GCOuEmsRQB1DKwpeesc
Ikon Institute of Australia,"Wellington Fair, Claremont, Room (Unit 12/40 Lord St, East Perth WA 6004, Australia",-31.954219,115.8682343,ChIJqxaKRHa7MioRIIMP7sC5aEc
Good to Great Schools Australia,"302/310 Sheridan St, Cairns North QLD 4870, Australia",-16.9073246,145.760816,ChIJnxzexpFmeGkR_Auv4-rfIJM
Randstad Education Australia,"Level 9/83 Clarence St, Sydney NSW 2000, Australia",-33.8660088,151.204784,ChIJ3YtNT0CuEmsRQJTkjyfazG4
Academy of Design Australia,"150 Oxford St, Collingwood VIC 3066, Australia",-37.8027447,144.9852205,ChIJyS-NRuBC1moRdcePJWn60gE
Flexlearn Australia,"15 Colin St, Bangalow NSW 2479, Australia",-28.6845485,153.5214086,ChIJr5GsS4WIkGsRSsqwrJQx7DU
Omani Students Society of South Australia,"Room CS 2-15 (In Student Lounge, 61-68 North Terrace UniSA City West Campus, Catherine Helen Spence Building, Adelaide SA 5001, Australia",-34.9228647,138.5917132,ChIJqatAZS_PsGoR7ItShfe20Tc
The Australian Academy of Media,,,,
Assignment Help In Australia,"Level 3/97 Pirie St, Adelaide SA 5000, Australia",-34.9259462,138.6034021,ChIJjyw4mxnPsGoRaA6od4ZMqYY
EduLinx Australia,"163 AbdelHakim Refaee St, Cairo Governorate, Egypt",30.04172599999999,31.4392368,ChIJ1f-zvdw8WBQRJtDIcDCcuIo
Education Insights Australia,"#08-02 Orchard Gateway @Emerald, 218 Orchard Road, Singapore 238851",1.3014353,103.8389262,ChIJjQ20MZEZ2jER2sn4hOqxijU
Leading Note Australia,,,,
Australian Concept Centre,,,,
Australian Council of Deans of ICT,"3/1 Geils Ct, Deakin ACT 2600, Australia",-35.317996,149.096653,ChIJP-94SVtnNAARmGiej3d92B0
Forkpro Australia,"8 Secombe Pl, Moorebank NSW 2170, Australia",-33.941564,150.929076,ChIJVVVV7gqVEmsROCHNHYrj5zw
Australian Safety & Learning Systems (ASLS),"12 Tambrey Way, Malaga WA 6090, Australia",-31.8622383,115.9111931,ChIJRT5okfywMioRf1zVGJ4kCtM
Library Training Services Australia,"3/799 Beaufort St, Mount Lawley WA 6050, Australia",-31.9253159,115.880426,ChIJJ-S8FpS6MioRqHdZp5wpnQc
Inspired Education Australia,"Level 19/288 Upper Edward St, Brisbane City QLD 4000, Australia",-27.4673885,153.025575,ChIJXWEuzRxakWsRR9FicYV54WQ
"Varsity College, Australia","Cnr Christine Ave & Bridgewater Drive, Varsity, Christine Ave, QLD 4227, Australia",-28.0878903,153.4102342,ChIJuVhrxjgDkWsRQArw60JI_nU
Study In Australia:The Ultimate International Student Guide,,,,
WomenCAN Australia,Singapore,1.352083,103.819836,ChIJdZOLiiMR2jERxPWrUs9peIg
Australian Earth Science Education,"26 Dick Perry Ave, Kensington WA 6151, Australia",-31.9944498,115.8856356,ChIJezmoG528MioRgmSwWGmjTcg
Abbey College Australia,"2/770 George St, Haymarket NSW 2000, Australia",-33.8806813,151.2052483,ChIJQ-7gnCOuEmsReSQr16CSr1o
Business Owners Association of Australia (BOAA),"685 Burke Rd, Camberwell VIC 3124, Australia",-37.8330096,145.0560495,ChIJCZsOdJRB1moR5dqGR5bllow
Smart Leaders Australia,"No.9, Plot No.2163, 12th Main Road, “L” Block Opp: Grace Matric Hr. Sec. School, Anna Nagar West, Chennai, Tamil Nadu 600040, India",13.0832894,80.20165039999999,ChIJtfcfWRxkUjoRWlqOTnUAhOo
mindXcel Australia,"2 George St, Brisbane City QLD 4000, Australia",-27.477266,153.0284128,ChIJQR1yTBBakWsRcQHwHg3Aua4
Australian College of Training and Employment,"1/113 Burgundy St, Heidelberg VIC 3084, Australia",-37.7559563,145.0649806,ChIJe5-D1ItG1moR1dUILBGhpmo
Driver Education Centre of Australia (DECA),"145 Wanganui Rd, Shepparton VIC 3630, Australia",-36.3500175,145.3851623,ChIJd8kj4WCE2GoRc-fKcwU7dyg
ASEAN-Australia Education Dialogue,"50 Nanyang Ave, Block S4, Level B3, Singapore 639798",1.3442996,103.6821959,ChIJH09-DXUP2jERaGm8g6-TsAg
PSTA Professional Services Training Australia,"153 Walker St, North Sydney NSW 2060, Australia",-33.83783,151.209379,ChIJ752HbdmvEmsRKHLRwVmld4k
Childhood Australia,"300 Tampines Ave 5, #07-01/07, Singapore 529653",1.3522541,103.9418625,ChIJswRqCegZ2jERUXcdo4n9RIk
Education Access (Australia) Pty Ltd.,"17-35 Abbotsford St, West Melbourne VIC 3003, Australia",-37.8071513,144.9439453,ChIJzX_HxkBd1moRTXlHDDWo_uE
Coding and Robotics Education Australia,"35 #03-07 Rochester Dr, Singapore 138639",1.3055636,103.7882108,ChIJjy31u14Q2jERZ-8YeZOb7qA
Australian National Institute of Business and Technology,"Level 7, 8 & 13, 474 Flinders St, Melbourne VIC 3000, Australia",-37.819883,144.9583454,ChIJA7TQgk1d1moRUWJ0CGGqvJU
Education Park Australia Pty Ltd,"802a/309-313 Pitt St, Sydney NSW 2000, Australia",-33.87376,151.207767,ChIJrxS-1j2uEmsR5kuvmufX25Y
Scrum Australia,,,,
Scouts Australia,"Luxford Res Jennings St, Noble Park VIC 3174, Australia",-37.96693,145.164845,ChIJq6qq_5gU1moR4y1BLIgfJ0Y
ET Australia,"125 Donnison St, Gosford NSW 2250, Australia",-33.4273324,151.3429395,ChIJFU016KbKcmsRGglaHM0WcMg
Training Services Australia,"3/799 Beaufort St, Mount Lawley WA 6050, Australia",-31.9253159,115.880426,ChIJJ-S8FpS6MioRqHdZp5wpnQc
VA Institute of Australia,,,,
Australia Now Education Agency,"Level 7, 7d/102 Adelaide St, Brisbane City QLD 4000, Australia",-27.468298,153.024784,ChIJb9Co1xpakWsRIi1Wll1Q8hw
Australian Childcare Alliance New South Wales,"19 Fennell St, Parramatta NSW 2150, Australia",-33.8055356,151.0036793,ChIJjamZKQOjEmsRDh2PfwriW5E
TVET Australia,"390 St Kilda Rd, Melbourne VIC 3004, Australia",-37.8343379,144.9735316,ChIJq6ra8qdC1moR0Bug40BkQtM
Illuminate Group (Australia),"Suite 3 & 4/434 Lord St, Mount Lawley WA 6050, Australia",-31.9386908,115.8773914,ChIJPUE6l7i-MioRP7TNxinXKQA
Australian College RTO91110,"7/70 Croydon St, Cronulla NSW 2230, Australia",-34.054812,151.1515372,ChIJST6R9TfJEmsR2QE5d9VBBLQ
Startup Society Australia,"25 Napier Rd, Building, Level 3 Australian High Commission, Singapore 258507",1.3053947,103.8192533,ChIJ-Y5bXCAa2jER-oB97ow1xMs
"Mount Carmel College, Australia","33 Newcastle St, Rosewater SA 5013, Australia",-34.8559464,138.5219729,ChIJQSp9DlfGsGoRf8ictrV7weY
Torrens University Australia / Ducere Global Business School,"88 Wakefield St, Adelaide SA 5000, Australia",-34.9282331,138.6039198,ChIJ76TGNNjOsGoRjIK4AmkmGB4
EduTech Australia,"101 Johnston St, Annandale NSW 2038, Australia",-33.8818663,151.170794,ChIJ30QgT5-xEmsR8A_kfM-g33A
ITHEA - Institute of Tertiary and Higher Education Australia,"Levels 9-11, 168 Lonsdale Street, Melbourne VIC 3000, Australia",-37.81055790000001,144.9673359,ChIJtVSff7NC1moRILPCUYs7c5M
South Australia Management Institute,"F2/83 Currie St, Adelaide SA 5000, Australia",-34.9247965,138.5964171,ChIJXzugMbPIsGoRK54Ceh1RwUw
Government Skills Australia,"2/47-49 Waymouth St, Adelaide SA 5000, Australia",-34.925738,138.5979221,ChIJ93WB4SfPsGoRgFbl-t5F11g
Australian Islamic College of Sydney,"33 Headcorn St, Mount Druitt NSW 2770, Australia",-33.7593867,150.8300152,ChIJh0W8nnmbEmsRkCp0XFvqfes
AIPE - Australian Institute of Professional Education (In Liquidation),"Levels 1, 2, 3, 7, 8, 9, 10, 11, 160-166 Sussex Street, Sydney NSW 2000, Australia",-33.869774,151.204004,ChIJ4WN5Xu2uEmsRXk2I1sLAfiA
Australianboard - International Study Solutions,"Level 24 Three International Towers, 300 Barangaroo Ave, Sydney NSW 2000, Australia",-33.8651342,151.2021367,ChIJ7wa2ghyjEmsRbZYTIwuJgfw
University of Newcastle,"University Dr, Callaghan NSW 2308, Australia",-32.8927718,151.7041775,ChIJcUIMA2gUc2sRiLluUCht-BQ
Teach For Australia,"4-6 Brunswick Pl, Fitzroy VIC 3065, Australia",-37.8034806,144.9770235,ChIJ8XIAgktd1moRdUXfJnHUj6Q
The Australian National University,"Canberra ACT 0200, Australia",-35.2776999,149.118527,ChIJa1CaCUdNFmsRULAVbzNTu_g
Open Universities Australia,"700 Collins St, Docklands VIC 3008, Australia",-37.819554,144.950983,ChIJn7ll08dC1moRsLsfSHSRrvY
Griffith University,"Griffith University Nathan Campus South Ring Road, Nathan QLD 4111, Australia",-27.553831,153.057929,ChIJU8yVqH5bkWsRDKBaI2Q8FdY
Torrens University Australia,"88 Wakefield St, Adelaide SA 5000, Australia",-34.9282331,138.6039198,ChIJ76TGNNjOsGoRjIK4AmkmGB4
Camp Australia,"37 Lanyon Terrace, Moil NT 0810, Australia",-12.387948,130.880671,ChIJ_Z1E1IOUwCwRWYjnh1GmlMc
Camp Australia,"37 Lanyon Terrace, Moil NT 0810, Australia",-12.387948,130.880671,ChIJ_Z1E1IOUwCwRWYjnh1GmlMc
Skills for Australia,"25 Napier Rd, Singapore 258507",1.3055359,103.8194284,ChIJAQAAWCAa2jERM3iPwiLGKhU
Autism Spectrum Australia (Aspect),"30A Union St, Northcote VIC 3070, Australia",-37.7793933,144.992965,ChIJ0wW0P25D1moR9BYPxnCOrl4
The Institute for Tourism Leadership Australia,,,,
Resources Industry Training Council Western Australia,"10/2 Mill St, Perth WA 6000, Australia",-31.9548394,115.8528546,ChIJSdkvnA5rrwERMuFFC6x611k
OSHC Australia,"East Tower, Suite 1, Level 6/410 Ann St, Brisbane City QLD 4000, Australia",-27.4630215,153.029567,ChIJ_RRpXPJZkWsRg3YhzwaFkLM
Australian Institute of Advanced Studies,"Building L - Mount Gravatt TAFE 1030, Cavendish Rd, Mount Gravatt East QLD 4122, Australia",-27.5251155,153.0913503,ChIJHYaTAnRbkWsR5GWflIDAakU
Acting Consulting Training Australia and New Zealand,,,,
World Education Program (WEP) Australia,"479 Hampton St, Hampton VIC 3188, Australia",-37.933248,145.0032031,ChIJV-p85B5v1moRQoPymrQ2k98
Giant Steps Australia,"23 Punt Rd, Gladesville NSW 2111, Australia",-33.8378915,151.1287984,ChIJD0kK_m-lEmsRu31aQMv29uQ
YES Australia Education,"8/139 Newcastle St, Perth WA 6000, Australia",-31.9470201,115.8625104,ChIJy-Uci9C6MioRiExcN4TeIS8
Australian Business Apprenticeships Centre,"Fennell St, North Parramatta NSW 2151, Australia",-33.8060531,151.0088602,ChIJ69lA5wSjEmsR8A0pnyxFk34
IT Futures,"9, Jalan Sutera Tanjung 8/2, Taman Sutera Utama, 81300 Skudai, Johor, Malaysia",1.5170348,103.6667717,ChIJsRxiaadz2jERh2fC00TAF_4
Professional Learning Institute (Australia),"9 Timsbury Rd, Glenorchy TAS 7010, Australia",-42.8317551,147.2923236,ChIJcSehSbB0bqoRn5BKhMUNuz4
Wellington Education Group Australia,"Level 1/338-340 Pitt St, Sydney NSW 2000, Australia",-33.8763295,151.2082477,ChIJPTl_7nuvEmsRAb9d2FFcxzQ
A One Australia Education Group,"Level 1/118 Queen St, Melbourne VIC 3000, Australia",-37.8156509,144.9612965,ChIJvVHE1lFD1moRBQ4psiXEZtg
Northwest Montessori Preschool (Australia),"100 Buckley St, Essendon VIC 3040, Australia",-37.7565959,144.917638,ChIJv_YYB4pc1moR6166nPS3U1w
CONSULTED AUSTRALIA,"182 Cecil St, Level 17 Frasers Tower, Singapore 069547",1.2786632,103.8474008,ChIJH2ZgFwwZ2jERYkR3l51BOz4
Social And Citizenship Education Association of Australia,"150 Palmerston St, Carlton VIC 3056, Australia",-37.795633,144.9701361,ChIJkRCgOihD1moR_vVDpm92DAY
Uvision Australia,"Level 2/383 George St, Sydney NSW 2000, Australia",-33.869319,151.2066761,ChIJHeySLkKuEmsRSsUg7yupdQc
Texila College Australia,"600 Collins St, Melbourne VIC 3000, Australia",-37.8185749,144.9547306,ChIJx1DklNNd1moR0xbWMZl8wS4
Australian Way Education,"Level 7 Orchard Shopping Centre, 321 Orchard Rd Next to 313 Somerset MRT Exit B, Singapore 238866",1.3015184,103.837884,ChIJn8WVAsoZ2jERCdqRZk5ZSP0
Master Coaching Australia,"26 Garrison Rd, Jordan Springs NSW 2747, Australia",-33.7358439,150.7492979,ChIJDQuhYvOFEmsRa2RQKbWYljM
Trades Academy Australia,"B/1600 Canterbury Rd, Punchbowl NSW 2196, Australia",-33.9332548,151.0410404,ChIJWQTVx5a-EmsRE8Z9YHjpCVU
Fitzwilliam Institute Group Australia,"1004/365 Little Collins St, Melbourne VIC 3000, Australia",-37.8155951,144.9627809,ChIJV5MR6bRC1moRMzSnLGnvlW8
Driver Safety Australia,"Unit 10/65 Business St, Yatala QLD 4207, Australia",-27.7371822,153.2211043,ChIJOd3NiNtqkWsRQke4dKtK-uU
Training Aid Australia Pty Ltd,"155/159 William St, Darlinghurst NSW 2010, Australia",-33.8749087,151.2186973,ChIJDzb_gT6uEmsRG7S6TKyDQLg
English Guru Australia,"71A Macquarie St, Parramatta NSW 2150, Australia",-33.8150773,151.002324,ChIJ2eHYkx-jEmsRw8UUtbQ8oaE
Trainers Australia,"290 Orchard Rd, #04-12 Paragon, Singapore 238859",1.3038339,103.8354191,ChIJqfDaUZIZ2jERarE_1J9MRKo
Australian School of Accounting,"Suites, 9-11, Level/2 97 Grafton St, Bondi Junction NSW 2022, Australia",-33.8913235,151.2485883,ChIJAQBAqfGtEmsRRl-yDWOf-5Q
Australian Workplace Training Association,"50 Elizabeth Way, Elizabeth SA 5112, Australia",-34.718551,138.66869,ChIJrRWlho-tsGoRQ0_1JeddBdg
Australian Accent and Pronunciation Pty Ltd,,,,
SkillNet Australia,"5/183 Lakemba St, Lakemba NSW 2195, Australia",-33.9174351,151.0762723,ChIJY7adTMe7EmsR2t2v0-8Zmys
Australia Street Infants School,"229 Australia St, Newtown NSW 2042, Australia",-33.8956124,151.1778751,ChIJga3M2DCwEmsRCy0v93zAFKw
Justudy Australia,"6/442-446 Beaufort St, Highgate WA 6003, Australia",-31.9403305,115.8688616,ChIJsU3OicS6MioR0ho13gzDSws
Farmsafe Australia Inc,"5 Greenbah Rd, Moree NSW 2400, Australia",-29.4623745,149.8292222,ChIJb85sdFqrpmsRaMp8OixMbqY
Australian Dance institute,"31-33 Collingwood St, Albion QLD 4010, Australia",-27.4332784,153.0447048,ChIJV46QzrBZkWsRci-C9jhiBzs
University of Notre Dame Club Australia,"100 Eck Center, Notre Dame, IN 46556, United States",41.6965476,-86.2392184,ChIJHyBf_F7NFogRr4D5Rp9vb_A
Commercial Education Society of Australia (CESA),"4 Cross St, Hurstville NSW 2220, Australia",-33.9656542,151.1042728,ChIJv_nguKK5EmsRCrvSBhG4-VM
Healthed Australia,"38, Jalan Tampoi, Kawasan Perindustrian Tampoi, 81200 Johor Bahru, Johor, Malaysia",1.5093291,103.7264832,ChIJEWLkrnlz2jERmBtYVKqbcdU
Pet Professionals Australia,"917 Wanneroo Rd, Wanneroo WA 6065, Australia",-31.755385,115.804953,ChIJ5SVCqiqtMioRT7T2siLOQr0
Everest Institute- Australia,"479 King St, West Melbourne VIC 3003, Australia",-37.808766,144.9517424,ChIJLd9tcQZP1moRRgQmkyf0gQQ
Australian Association for Promoting International Education (AAPIE),"23 Church St, #16-01 Capital Square, Singapore 049481",1.2839173,103.848842,ChIJvd9ncQwZ2jERXvxICP8jKtg
Teachers Australia,,,,
Traineeship Management Australia Pty,"134/136 Cambridge St, Collingwood VIC 3066, Australia",-37.804274,144.985714,ChIJX_I__OBC1moRmLoFjJ0_Bo4
Alternative Education Australia,"#08-02 Orchard Gateway @Emerald, 218 Orchard Road, Singapore 238851",1.3014353,103.8389262,ChIJjQ20MZEZ2jER2sn4hOqxijU
The Crucial Team Australia Pty Ltd,,,,
AUSTRALIAN COLLEGE OF SKILLS & EDUCATION(RTO#45310),,,,
E-Oz Energy Skills Australia,"25 Napier Rd, Singapore 258507",1.3055359,103.8194284,ChIJAQAAWCAa2jERM3iPwiLGKhU
Australian College of Arts,"1 McNally St, Singapore 187940",1.3028135,103.8516643,ChIJRbtK5bsZ2jERnDd0Le_s0A4
Health Academy Australia,"56 Riverwalk Ave, Robina QLD 4226, Australia",-28.0800856,153.3818118,ChIJmbVl1rcckWsRI22yMH989cU
Australian and New Zealand Addiction Conference,"4/2-4 Ormonde Parade, Hurstville NSW 2220, Australia",-33.9685947,151.103344,ChIJi9eSbqO5EmsRUCp2FU8Dtbk
AUSTRALIAN COLLEGE OF MANAGEMENT AND INNOVATION,"1/33 Archer St, Carlisle WA 6101, Australia",-31.9775192,115.9115741,ChIJIxuW_027MioRn_9vV15-Rz8
Teamworks Development Australia,"100 Stephenson Ave, Mount Claremont WA 6010, Australia",-31.9527562,115.7823104,ChIJYcUrTr6lMioR0QLgNh5eRYk
Australian College of Sports Therapy,"Level 5/131 Queen St, Melbourne VIC 3000, Australia",-37.8155008,144.9606008,ChIJFwnDgjVd1moRH5zHcj6r9vA
Business Leadership Institute Australia,"Suite 1, Level 5/9 Wentworth St, Parramatta NSW 2150, Australia",-33.819279,151.0050207,ChIJ__8_dSGjEmsRtNAATqvxt2o
Australian Multicultural Education Centre (AMEC),"6/3 Zamia St, Sunnybank QLD 4109, Australia",-27.5709366,153.0605606,ChIJ2dg3mCdFkWsROj2HGhIXdsY
StudyUp Australia,"Suite 509/235 Queen St, Melbourne VIC 3000, Australia",-37.8133293,144.9595918,ChIJq6r65kpd1moR8OmG9RcKa50
DevelopEd Australia,Australia,-25.274398,133.775136,ChIJ38WHZwf9KysRUhNblaFnglM
SMART STUDY AUSTRALIA,"502/155 Castlereagh St, Sydney NSW 2000, Australia",-33.8721142,151.2090093,ChIJEbYaOT6uEmsRhfS8-hhG0OY
Australia Institute of Chinese Traditional Culture,"502/25-29 Dixon St, Haymarket NSW 2000, Australia",-33.8777636,151.2038119,ChIJLylYjjyuEmsRRPCS6yKLwQ4
Australian Institute of Compliance,"24 Punch St, Artarmon NSW 2064, Australia",-33.8141213,151.1910825,ChIJsZT8wNmuEmsREMb4UL-FWG4
BBI – The Australian Institute of Theological Education,"2/423 Pennant Hills Rd, Pennant Hills NSW 2120, Australia",-33.739758,151.068999,ChIJp2csPt2mEmsRiqoweLJ-SSE
Australian Academy of Robotics And STEM Education,,,,
Dru Australia,"4 Pandanus St, Fisher ACT 2611, Australia",-35.359801,149.061952,ChIJ38yPFKEDkWsRsDL_SzMLxOA
AMES GROUP Australia,"803/368 Sussex St, Sydney NSW 2000, Australia",-33.87628710000001,151.2047164,ChIJd7slnzyuEmsRcXJHBnD4cNc
Australian Group Training,"Greentown Warehouse, Jl. Yos Sudarso No.2-4, Bengkong Laut, Kec. Bengkong, Kota Batam, Kepulauan Riau 29457, Indonesia",1.154785,104.021852,ChIJZ0Rmq5OJ2TERaVKj7H8qsMg
Australian Institute of Leadership and Safety (AILS),"37 Wentworth Dr, Taylors Lakes VIC 3038, Australia",-37.6945398,144.7769506,ChIJXTqloP311moRrjvTvetnX7s
Lutheran Education Australia,"197 Archer St, North Adelaide SA 5006, Australia",-34.908293,138.59376,ChIJ4btIK9HIsGoRC1RyEST8my4
iQuery Australia,"7 Trainer St, Tiwi NT 0810, Australia",-12.3556783,130.8915461,ChIJa2FMErOUwCwRKGi5VGRAwJ4
Japanese Tutor Melbourne Pty Ltd - Japanese Language School in Melbourne Australia,"8A Wood St, Nunawading VIC 3131, Australia",-37.821074,145.17697,ChIJPQSnKbhA1moRtZdb6PxlFdY
NAAUC: The National Association of Australian University Colleges,"136 Herring Rd, North Ryde NSW 2113, Australia",-33.7776104,151.1166667,ChIJ7_1MtgymEmsRDOZMxRHIQHE
Stem Plus Western Australia,"4/172 St Georges Terrace, Perth WA 6000, Australia",-31.9536839,115.8543391,ChIJSXPVoda6MioRSK_uP5dKz_c
Take Note Music Australia,"213 Concord Rd, North Strathfield NSW 2137, Australia",-33.85666,151.092031,ChIJK6JBp9WkEmsRePGUCASb3XQ
Warwick Institute of Australia,"LG, 320 Harris St, Pyrmont NSW 2009, Australia",-33.8734042,151.1964832,ChIJXe_ylSauEmsRi1T_L9aSAFQ
EduCATER Australia,"Education Department, 151 Royal St, Perth WA 6004, Australia",-31.9526844,115.871954,ChIJrfSx7CO7MioRSfgVFrw_RjM
Liverpool Boys High School Sydney Australia,"Liverpool Boys High School, 18 Forbes St, Liverpool NSW 2170, Australia",-33.9177559,150.9325522,ChIJAckYXuqVEmsRbyCmnEoKzDs
Australian Careers College,"37 Gregory St, Parap NT 0820, Australia",-12.431741,130.84453,ChIJ2QY5rg6RwCwRuqFOQOlI0Ko
Kangarootime Australia,,,,
Tingo Education Australia,"level 3, 195 High Level Rd, Nugegoda 10250, Sri Lanka",6.869220299999999,79.8902709,ChIJvceEkURa4joRj2eATDqTaes
Australian Trade Training College,"294 Scarborough Rd, Scarborough QLD 4020, Australia",-27.205381,153.1101365,ChIJndfuQ7Pok2sRfGYWZTL12w4
"RGIT Australia, Hobart Campus","3/162 Macquarie St, Hobart TAS 7000, Australia",-42.8854688,147.3268907,ChIJ83AZb491bqoRpVZmWhfPOYs
Project Management Australia & International,"Northpoint, Suite 23.02 Level 23, 100 Miller St, North Sydney NSW 2060, Australia",-33.8381796,151.2068262,ChIJ99F3KGquEmsRoqq3cG8ZWHA
Digital Marketing Academy Australia,"10 Anson Rd, #25-08 International Plaza, Singapore 079903",1.2756998,103.8458098,ChIJjThtcX0Z2jERaTtnuq73v14
Helen O'Grady Drama Central and Eastern Australia,"Avalon Recreation Centre, Old Barrenjoey Rd, Avalon Beach NSW 2107, Australia",-33.635586,151.329299,ChIJ7U5y_NSscmsRkcA6lIaIRi8
Perfect Au Pairs Australia,"304 Orchard Road, #02-88 Lucky Plaza, Singapore 238863",1.3045493,103.8338193,ChIJHXFAbZIZ2jERcqWkh-MSL9w
AIOP NT - Australian Institute of Office Professionals,"L18/19 The Mall, Darwin City NT 0800, Australia",-12.4648373,130.8430526,ChIJ_yydlbaRwCwRSmlpVCs3SZ0
Australian College of Finance Pty Ltd - 1800 091 550,,,,
Education Agent Australia,"33 Ubi Ave 3, Singapore 408868",1.333087,103.894808,ChIJJVNNpvMX2jERLGiIyMoVF2Y
Talko Group Australia,"Level 2/990 Whitehorse Rd, Box Hill VIC 3128, Australia",-37.8185771,145.1248472,ChIJ0SLc07lB1moR1ezplOvSSuw
eduGAIN in Australia,,,,
Strive Training Australia Pty Ltd,,,,
Motorcycling South Australia,"251 The Parade, Beulah Park SA 5067, Australia",-34.920696,138.643197,ChIJiQhJROHLsGoRFk7ytPf-Gxs
Graduate Careers Australia,,,,
Australian Skills Quality Authority (ASQA),"595 Collins St, Melbourne VIC 3000, Australia",-37.8192973,144.9551998,ChIJ3TuTA05d1moRqhWPix1D6G0
Education Centre of Australia,"126 Margaret St, Brisbane City QLD 4000, Australia",-27.4728534,153.0276127,ChIJ__-b2xpakWsRzFD-1FpJFrY
Competitive Solutions Australia,"24/107 Heatherdale Rd, Ringwood VIC 3134, Australia",-37.828406,145.2164371,ChIJ7UvPYVM51moR4AQw7v-qfUQ
College of Law,"2 Chandos St, St Leonards NSW 2065, Australia",-33.8218649,151.194708,ChIJg1Kyrd2uEmsR7VvvdsG-vwM
Kent Institute Australia,"10 Barrack St, Sydney NSW 2000, Australia",-33.867385,151.2062071,ChIJU1A2CzyuEmsRfx_Z2q9ABcE
Carnegie Mellon University in Australia,"Torrens Buidling, 220 Victoria Square, Adelaide SA 5000, Australia",-34.928265,138.6012477,ChIJ1a3QSdjOsGoRHTTX0xyJoJs
Le Cordon Bleu Australia,"Level 2 Building D & E Block, Days Rd, Regency Park SA 5010, Australia",-34.873764,138.5693253,ChIJ3bjpTITIsGoRqdiqjrQsi_8
Australian Institute of Music,"1/55 Foveaux St, Surry Hills NSW 2010, Australia",-33.8838709,151.2091509,ChIJz-6fASKuEmsRYu-j-RcwTkc
Keypath Education Australia,"5/246 Bourke St, Melbourne VIC 3000, Australia",-37.81323,144.965943,ChIJL-4YZsdC1moR7TbjnCeIdzE
Phoenix Institute of Australia,"314 Queen St, Melbourne VIC 3000, Australia",-37.8113905,144.9593617,ChIJn5YsnUpd1moRfvzdgDi2Wnc
"Australian TESOL Training Centre, Navitas Group",,,,
Institute of Health &Nursing Australia,"80 Jurong East Street 21, #06-03 Devan Nair Institute for Employment and Employability, Singapore 609607",1.3361214,103.744575,ChIJ_yx50tgZ2jERdPIp4e3aW3c
Estudien Australia,"Suite 606, Level 6/22 Market St, Sydney NSW 2000, Australia",-33.8706972,151.2050357,ChIJN8Dt0D6uEmsR-upUO6x1HyI
Swinburne Australian Graduate School of Entrepreneurship,"50 William St, Hawthorn VIC 3122, Australia",-37.8214209,145.039634,ChIJXXsGFC1C1moRLT81PVdLtr8
Australian Access Federation Ltd (AAF),,,,
Australian College of Applied Education (ACAE),"641 Wellington St, Perth WA 6000, Australia",-31.9501477,115.8536849,ChIJWWmVFdO6MioRmA0rZcPtf-I
Jenox AUSTRALIA,,,,
Independent Schools Australia,"12 Thesiger Ct, Deakin ACT 2600, Australia",-35.317732,149.095409,ChIJRbY4zTezF2sRs4kEovIxoSc
Foundation Training Australia (RTO 31972),,,,
Australian Future Wellbeing Education Pty Ltd,"Level 4/28 Foveaux St, Surry Hills NSW 2000, Australia",-33.8838708,151.2100695,ChIJHd5FPFevEmsRNyVeF_G4j7U
