Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
Autosports Group Limited,"563 Parramatta Rd, Leichhardt, New South Wales 2040, AU","Autosports Group commenced operations in 2006 with the establishment of the Audi Autosports Dealership as a greenfield site. Since then the portfolio has grown from a single dealership to over 40 retail businesses throughout Sydney, Melbourne, Brisbane and the Gold Coast. The Group was listed on the Australian Stock Exchange in November 2016.The Group represents automotive brands including Alpina, Audi, Aston Martin, Bentley, BMW, BMW Motorrad, Honda, Jaguar, Land Rover, Lamborghini, Maserati, Mazda, McLaren, Mercedes-Benz, MINI, Rolls Royce, Volkswagen and Volvo. In addition, the Group owns several independent used car operations and panel repair businesses.",1300 125 179,Automative,"1,001-5,000 employees",http://www.autosportsgroup.com.au,"Leichhardt, New South Wales",Public Company,2006,https://www.linkedin.com/company/autosports-group/,null,-37.823064,144.966873,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Boost Automotive,null,null,null,Automative,null,null,null,null,null,https://www.linkedin.com/company/boost-automotive/,null,54.011634,10.023251,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
AAA Automotive,null,null,null,Automative,null,http://aaaautomotive.net.au,null,null,null,https://www.linkedin.com/company/aaa-automotive/,null,42.978938,-71.472862,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
YAPP AUSTRALIA AUTOMOTIVE SYSTEMS PTY LTD,null,"YAPP AUSTRALIA AUTOMOTIVE SYSTEMS PTY LTD is an automotive company based out of 29 WOOMERA AVE, EDINBURGH, SA, Australia.",null,Automative,51-200 employees,null,"EDINBURGH, SA",null,null,https://www.linkedin.com/company/yapp-australia-automotive-systems-pty-ltd/,null,39.35789,-76.043558,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Rockstar Automotive,null,null,null,Automative,null,http://rockstarautomotive.com.au,"Bomaderry, New South Wales",null,null,https://www.linkedin.com/company/rockstar-automotive/,null,53.671409,23.819044,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
GMG Automotive,null,null,null,Automative,null,http://gmgautomotive.com.au,null,null,null,https://www.linkedin.com/company/gmg-automotive/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Local Automotive,null,null,null,Automative,null,http://localautomotive.com.au,"Northgate, Queensland",null,null,https://www.linkedin.com/company/local-automotive/,null,-25.43586,27.73938,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Copyright One Call Automotive,null,null,null,Automative,null,null,null,null,null,https://www.linkedin.com/company/copyright-one-call-automotive/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
His N Hers Automotive Solutions,null,null,null,Automative,null,http://hisnhersautomotive.com.au,"Kilsyth South, Victoria",null,null,https://www.linkedin.com/company/his-n-hers-automotive-solutions/,null,43.06581,0.96824,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SAIC Motor Australia and New Zealand,"100 William Street, Suite 1902, Woolloomooloo, NSW 2011, AU","Bringing the globally renowned brand MG Motor to market, SAIC Motor Australia and New Zealand is the local subsidiary of SAIC Motor Corporation Limited. With global headquarters located in Shanghai, SAIC Motor employs over 151,000 people across the world and is at the forefront of automotive industrial development and innovation-driven transformation. The business covers the research, production and vehicle sales of both passenger cars and commercial vehicles, actively promoting new energy vehicles, the commercialisation of Internet-connected cars and exploring intelligent driving technology. In 2020, the company ranked 52nd on the annual Fortune 500 list, thanks to its $122.071 billion in revenues.",null,Automative,11-50 employees,https://mgmotor.com.au/,"Woolloomooloo, NSW",Public Company,2016,https://www.linkedin.com/company/saicmotoraustralia/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Northpoint Toyota,null,"We believe that the success of Northpoint Toyota depends on understanding and satisfying the needs of you, the consumer. Market needs must drive our choice of products and services and the way we deliver them.

For over 30 years Northpoint Toyota has been servicing and selling Toyota Vehicles. A lot has changed in this time, but one thing which has remained constant is Northpoint Toyota’s complete commitment to you, our customer.

Employing 250+ staff spread across 5 metropolitan and 2 rural location offering sales service and parts, including Toyota Trained Technicians, heavy vehicle technicians and apprentices Northpoint Toyota provide a large pool of flexible resources.

Northpoint embraces technology and recognises the importance of investing and continuous improvement (Kaizen) of our technical and digital assets which are an important component in promoting our  brand and reputation. Northpoint has 6 public websites and a strong social media presence. 

By visiting www.northpoint.com.au you can explore our other 5 websites that promote our Toyota, Ford, Hyundai and Hino dealerships including Fleet Management. Our social media footprint includes 3 Facebook pages, YouTube, Instagram and Google+.

With original employees still present from the very beginning, Northpoint Toyota recognises a great benefit in keeping staff for the long term, so we place an emphasis on staff retention and development. Establishing apprentice programs and planning for succession amongst the younger generations together with utilizing Toyota training and development courses, Northpoint Toyota is focusing on developing employees with the future in mind.

Career opportunities exist for motivated and skilled individuals who would like to join our team. If you believe you may have something of value to offer us or that we may be of interest to you, please contact hr@northpoint.com.au.",null,Automative,201-500 employees,http://www.northpointtoyota.com.au,"Hillcrest, South Australia",Privately Held,1984,https://www.linkedin.com/company/northpoint-toyota/,null,43.061669,-87.87941,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Carly Holdings Limited (ASX:CL8),"189 Kent St, Suite 3   Level 7 , Sydney, New South Wales 2000, AU","Carly Holdings (ASX:CL8) (formerly Collaborate Corporation) provides unique mobility solutions to the automotive market enabling automotive manufacturers, fleet managers, automotive dealers and private vehicle owners to access new revenue streams for vehicles.For drivers we provide flexible and cost-effective ways to access vehicles instead of relying on traditional car rental companies, purchasing, car loans or leasing.Carly is positioned to benefit from four major global trends that are changing the way drivers access cars and the way the automotive industry generates revenue.",null,Automative,11-50 employees,http://carly.co/investors,"Sydney, New South Wales",Public Company,2014,https://www.linkedin.com/company/carly-holdings-limited/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
D & C Auto Glass,"Perth, Western Australia 6028, AU","You, as a business owner, insurance broker or consumer HAVE ""𝐜𝐡𝐨𝐢𝐜𝐞 𝐨𝐟 𝐫𝐞𝐩𝐚𝐢𝐫𝐞𝐫"" with your insurance. We:💥 𝐖𝐎𝐍'𝐓 𝐦𝐚𝐤𝐞 𝐲𝐨𝐮 𝐰𝐚𝐢𝐭 𝟐 𝐰𝐞𝐞𝐤𝐬 𝐭𝐨 𝐠𝐞𝐭 𝐲𝐨𝐮𝐫 𝐜𝐚𝐫 𝐫𝐞𝐩𝐚𝐢𝐫𝐞𝐝 𝐬𝐚𝐲𝐢𝐧𝐠 ""𝐠𝐥𝐚𝐬𝐬 𝐢𝐬 𝐧𝐨𝐭 𝐢𝐧 𝐬𝐭𝐨𝐜𝐤"" when it really is. They're just too busy to service you because you're not that important to them.💥 𝐖𝐎𝐍'𝐓 have to come over THREE times and waste your time because we got the glass wrong.💥 𝐖𝐎𝐍'𝐓 𝐨𝐯𝐞𝐫𝐜𝐡𝐚𝐫𝐠𝐞 𝐲𝐨𝐮 because we have a big name brand and just can!💥 𝐖𝐎𝐍'𝐓 𝐰𝐚𝐬𝐭𝐞 𝐲𝐨𝐮𝐫 𝐭𝐢𝐦𝐞 by sending you to a workshop and get you to wait for 3 hours while we work on your car.D & C Auto Glass in Perth are the market leaders in automotive car glass replacement and windscreen replacement in Perth.We are repairers for all insurers including 𝗤𝗕𝗘, 𝗔𝗜𝗚, 𝗜𝗔𝗟, 𝗩𝗲𝗿𝗼, 𝗔𝗹𝗹𝘀𝘁𝗮𝘁𝗲, 𝗚𝗹𝗼𝗯𝗮𝗹, 𝗛𝗼𝗹𝗹𝗮𝗿𝗱, 𝗥𝗔𝗖, 𝗦𝗚𝗜𝗢 𝗮𝗻𝗱 𝗺𝗮𝗻𝘆 𝗺𝗮𝗻𝘆 𝗺𝗼𝗿𝗲.We are also an authorised Fleetcare repairer.Discover a new option in automotive car glass and windscreen replacement.𝘝𝘪𝘴𝘪𝘵 ➔ www.dcautoglass.com.au💥 𝐒𝐄𝐄 𝐖𝐇𝐘 𝐖𝐄 𝐀𝐑𝐄 𝐀 𝐁𝐄𝐓𝐓𝐄𝐑 𝐂𝐇𝐎𝐈𝐂𝐄 💥💥 𝗪𝗛𝗔𝗧 𝗗𝗢 𝗬𝗢𝗨 𝗡𝗘𝗘𝗗 𝗛𝗘𝗟𝗣 𝗪𝗜𝗧𝗛? 💥✔️ Windscreen Replacement, no insurance✔️ Windscreen Replacement through my Insurer✔️ Windscreen Replacement through my Broker✔️ Windscreen Replacement through Fleetcare✔️ Windscreen Replacement, excess too high✔️ Other Glass Replacement (Any, side, rear, cargo)💥 𝐒𝐄𝐄 𝐇𝐎𝐖 𝐄𝐀𝐒𝐘 𝐈𝐓 𝐈𝐒 𝐖𝐈𝐓𝐇 𝐃 & 𝐂 💥⫸ 𝐈𝐍𝐒𝐔𝐑𝐀𝐍𝐂𝐄We can work with you, your insurer, your broker ... It's really easy. We ARE 𝐦𝐨𝐛𝐢𝐥𝐞 and 𝐂𝐎𝐌𝐄 𝐓𝐎 𝐘𝐎𝐔 ... most jobs will only take 40 minutes!!𝘝𝘪𝘴𝘪𝘵 ➔ www.dcautoglass.com.au⫸ 𝐓𝐎 𝐁𝐎𝐎𝐊Call us on 0405 388 595 for a quote. All we need is the make, model, year of your vehicle and the glass you want replaced. If you're not sure, we'll ask you some quick questions.",405388595,Automative,2-10 employees,http://www.dcautoglass.com.au,"Perth, Western Australia",Partnership,2010,https://www.linkedin.com/company/d-c-auto-glass/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
