Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
Victoria Walks,"7/225 Bourke St, Melbourne, Vic 3000, AU","As an independent health promotion charity, Victoria Walks advocates for safe, accessible and connected environments that support and encourage walking. We mobilise walkers, supporters, champions and system influencers to promote all types of walking – recreational, incidental and active travel.Established in 2009, our work builds on our history and strengths and we prioritise activities that will have the greatest influence on walking and walkability. We aim for scalable, systemic impact: anything we do on a small-scale or local neighbourhood level has potential for wider application.  We offer leadership, independent expertise and advice to all levels of government and make timely and evidence-based contributions to influence policy and practice. We focus our efforts on influencing for transformative change in organisations, where walking and walkability is prioritised as a strategic response to the issues and agendas they are confronting.  In everything we do, we demonstrate the critical role physical activity plays in our health, wellbeing and economic productivity.",null,null,2-10 employees,http://www.victoriawalks.org.au/,"Melbourne, Vic",Nonprofit,null,https://www.linkedin.com/company/victoria-walks/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Sole Motive,"63-85 Turner Street, C3, Port Melbourne, Victoria 3000, AU","Sole Motive is an aggregator and innovator in the running and fitness lifestyle space, building on our history and success in publishing, events and retail. After more than thirty years operating in the fitness industry in Australia, Sole Motive today encompasses more than just running events. We publish Australia’s favourite running magazine, Runner’s World as well run a specialty retail store in Melbourne’s CBD and online.Here at Sole Motive running is more than a sport to us – it’s how we live. And we don’t do it alone. We're a fab-fitting team of 20 who hang out with thousands of runners each and every day. From our premier event, Run Melbourne, where we hit the streets of Melbourne with 20,000-plus runners to our social media sites like the Runner’s World Facebook page chatting to 432,000 fans – running is our jam.In all that we do we aim to deliver inspiring and exciting content, updates on the newest fitness fashion and must-do events. And we do it all with the understanding that “no matter how big or small, running is always a step in the right direction”. You can learn more about us on our website: www.solemotive.comLike Sole Motive: https://www.facebook.com/solemotiveaus/Follow on Instagram: @solemotiveFollow on Twitter: @sole_motiveLike Runners World: https://www.facebook.com/runnersworldmag/Follow on Instagram: @runnersworldausFollow on Twitter: @runnersworldaus",null,null,11-50 employees,http://www.solemotive.com/,"Port Melbourne, Victoria",Privately Held,null,https://www.linkedin.com/company/start-to-finish-event-management/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
On My Feet,"Perth, Western Australia 6000, AU","On My Feet is a distinctly Australian organisation – developed here in WA - which uses education, employment and exercise programs to walk homeless people away from the rough streets and to create self-sufficiency.To achieve this, On My Feet offers three core programs throughout Australia:- Walking Groups; which feed in to- Exercise Groups; which feed in to- Our flagship 6 Month “Shelter to Self Sufficiency” Footsteps Program.We aren’t creating champion athletes; we provide the support for homeless people to discover their inner champion by building self-respect, a sense of purpose and ultimately self sufficiency through walking, running, education and employment.",null,null,51-200 employees,http://www.onmyfeet.org.au,"Perth, Western Australia",Nonprofit,null,https://www.linkedin.com/company/on-my-feet/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Regal Sleep Solutions,"167 Browns Road, Noble Park, Melbourne, VIC 3174, AU","Regal is an Australian owned family business with over thirty years of experience in the sleep industry. 

We work with health experts to develop top-of-the-line merchandise, all of our which is locally manufactured with quality Australian made comfort materials and fabrics. 

We sell at factory direct prices, and back each purchase with a complete money back guarantee. That’s why only 

Regal is recommended by over 1000 health professionals, and why we are the best choice for your next mattress purchase.",null,null,51-200 employees,https://regalsleepsolutions.com.au,"Melbourne, VIC",Privately Held,null,https://www.linkedin.com/company/regal-sleep-solutions/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Peninsula Aquatic Recreation Centre (PARC),"Cnr Cranbourne Road and Olive Grove, Frankston, Victoria 3199, AU","The Peninsula Aquatic Recreation Centre (PARC) is the Peninsula’s premier Fitness, Aquatics and Fun PARC connecting individuals and communities through diverse and exciting aquatic and physical activities.The $49.7 million facility has been constructed with the support of Frankston City Council and the Federal and State Governments. PARC proudly provides a welcoming, innovative and memorable environment, where safety is the priority and fun is the goal for members and visitors of all ages and abilities.The PARC asset is provisioned to a wholly owned subsidiary of Frankston City Council - Peninsula Leisure Pty Ltd. Peninsula Leisure is governed by an independent board of five skills based Directors, plus a shareholder nominee present at all meetings of the Board.PARC offers endless first class and innovative facilities, services and experiences. PARC is home to the thrilling Constrictor™ and Python raft rides, and the award winning AquaPlay ™ aquatic playground, positioning the Centre as the Peninsula’s premier fun PARC. A state of the art gym, group exercise studios, warm water pool, Swim School, Wellness Centre, creche and café are some of the many highlights on offer here at PARC.People are at the heart of PARC and we have recruited the best talent, where creativity and skill match enthusiasm, to ensure our members and visitors receive ongoing social and health benefits and leave with a highly memorable and exciting experience.  PARC’s business positioning is to provide a value for money offer combined with high quality facilities and service relative to fitness, aquatics or fun.",null,null,201-500 employees,http://www.parcfrankston.com.au,"Frankston, Victoria",Privately Held,null,https://www.linkedin.com/company/peninsula-aquatic-and-recreation-centre-parc-/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Del Sol Pty Ltd,"30 Melbourne Avenue, Glenroy,  3046, AU","Successful and profitable businesses are recognised for having:
                  -  clear goals, 
                  -  established strategic plans 
                  -  enthusiastic employees.
                  -  reliable systems and processes
We have the talent, skills and experience to work with you to give your business those cornerstones for  success !


With a combined experience of over 60 years in training and finance management we can work with you and your staff to find ways to improve your productivity, profitability and viability.

Past Clients include private family businesses as well as international groups like Toyota Motor Industries, (Australia) Ltd, Merrill Lynch and ANZ Banking Group, State Gov of Victoria, Selkirk Brick

- as well as hundreds of training and naturopathy clients

We current conduct business through our trading names: 

Smartwayz Business Solutions   www.smartwayz.com.au - for turnkey software applications, business mentoring and consultancy services

AEM Clinics www.aemclinics.com.au - for professional naturopathy, hypnotherapy services and the ""Tea-In-A-Capsule""​ range of herbal blends..... all the benefits of traditional herbal medicines but without the awful taste

AEBH Training School & Services  www.aebh.com.au - for beauty therapy  training courses
and associated beauty services incl. Laser Treatments for hair and tattoo and skin blemish removal, cosmetic tattooing, electrolysis.



We are based in Melbourne, Australia but with current technologies of internet delivered services and products.we can service around a wider ""Australasia""​ and beyond",null,null,2-10 employees,http://www.aemclinics.net.au,null,Privately Held,null,https://www.linkedin.com/company/del-sol-pty-ltd/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Asia Pacific Consortium on Osteoporosis (APCO),"22-36 Mountain St, C2.11, Level 2, Ultimo, New South Wales 2007, AU","The Asia Pacific Consortium on Osteoporosis (APCO) comprises key medical opinion leaders from 19 countries and regions in the world’s most populated and fastest ageing region, charged with developing tangible solutions to the substantive challenges involving osteoporosis management and fracture prevention. Representing the multiple specialities in the medical and surgical field, the Consortium aims to create a pan-Asia Pacific “Framework” for the implementation of minimum clinical standards for the screening, diagnosis and management of osteoporosis targeting a broad range of high-risk groups. APCO’s mission is to engage with relevant stakeholders, including healthcare providers, policy makers and the public, to help develop and implement country and region-specific programs for the prevention and treatment of osteoporosis, and its complication of fragility fractures, in Asia Pacific.APCO’s vision of moving towards reducing the burden of osteoporosis and fragility fractures in the Asia Pacific region will be achieved by: o	Securing stakeholder acceptance of osteoporosis as a key public health priority;o	Creating solutions to minimise the burden of osteoporosis and reduce fragility fractures; ando	Enabling healthier ageing through fewer fractures.The APCO Framework will propose clear and concise standards of care involving the screening, diagnosis and management of osteoporosis. These standards will be incorporated into new, or updated national guidelines, and provide a benchmark for the provision of quality care across Asia Pacific. Website coming soon...",null,null,11-50 employees,http://www.apcobonehealth.org,"Ultimo, New South Wales",Nonprofit,null,https://www.linkedin.com/company/asia-pacific-consortium-on-osteoporosis/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
MyCareSpace,"Sydney, NSW 2000, AU","MyCarespace is an online community connecting people living with a disability with the supports and services they need as well as easy to understand information about the NDIS. Our vision at MyCareSpace is to ensure that every Australian living with a disability has access to the information and support they need to increase their independence and achieve their life goals.Our mission is to support Australians living with a disability  to participate fully in community and society by creating easy to understand resources, by helping them to understand their NDIS plans and connecting them with independent, quality service providers in their community/ location that meet their needs.Our goal is to reach 1 million Australians by 2025.",1800670014,null,2-10 employees,http://www.mycarespace.com.au,"Sydney, NSW",Privately Held,null,https://www.linkedin.com/company/mycarespace/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Black Label Blending,"17/1440 New Cleveland Rd, Chandler, Queensland 4155, AU","A Company built on Quality‘BLB’ was formed to give the Sport Supplement Industry the level of service, quality and experience every brand owner deserves when dealing with a Contract Manufacturer.From start to finish our team is here to guide you through the process.",null,null,11-50 employees,http://www.blacklabelblending.com.au,"Chandler, Queensland",Privately Held,null,https://www.linkedin.com/company/black-label-blending/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"Soaring Health Sport, Wellness & Community Centre","54 Main Street, Thomastown, Victoria 3074, AU","The Soaring Health story isn’t really about ‘us’ – it’s about our clients. In fact, our practice began in 2012 when senior chiropractor and lifelong sports enthusiast Dr Marco Makari – who already had an esteemed reputation among elite athletes – thought there must be more he could do to help athletes at all levels to achieve their performance dreams. Enter the Soaring Health Method, which translated Dr Makari’s understanding of the physical and mental challenges of elite training, anatomy knowledge and experience optimising athlete performance into a unique formula.From Sports to CommunitySince then, the vision of helping people to realise their potential has expanded to encompass diverse services and client groups, from NDIS participants with severe disabilities to TAC claimants recovering from life-altering accidents. Led by highly-trained, human-centred physiotherapists, chiropractors, occupational therapists, psychologists and dietitians, the Soaring Health ‘Community’ division continues Soaring Health’s commitment to helping people to harness their strengths and live their best, most satisfying lives despite their limitations. Towards wellnessGiven our emphasis on proactive wellbeing, Soaring Health’s wellness division seemed like a natural progression. After all, the proactive wellness paradigm that has made practices such as yoga and Pilates staples of healthy people’s self-care regimes perfectly reflects Soaring Health’s credo. From wholefood diets to stress-management strategies, practitioners including dietitians, psychologists and clinical Pilates physios will help you to take care of you and your family’s body, mind and soul.What sets Soaring Health practitioners apart is that they are not merely performing treatments, but serving as partners, who empower clients to challenge their limitations.",90135987,null,11-50 employees,http://www.soaringhealth.com.au,"Thomastown, Victoria",Privately Held,null,https://www.linkedin.com/company/soaringhealth/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
With-In Collective,"588 Glenhuntly Rd, Elsternwick, Victoria 3185, AU","​The With-In Collective is an AOD & Mental Health parent company housing brands that promote personal recovery, innovation and change in the AOD & Mental Health spaceCheck out all our brands: - Real Drug Talk Real Drug Talk is a contemporary addiction recovery media company focused on changing the paradigm in dealing with addiction.- Connection Based Living​Connection Based Living is a contemporary addiction treatment brand that promotes a simple way of living to achieve happiness, contentment and peace in all live domains without having to go to rehab.- Experience Matters Collective Experience Matters Collective is a Lived Experience membership organisation in the alcohol and drug space with the mission of building the peer workforce and create job opportunities for people with a lived experience. - Jack Nagle OfficialJack Nagle official is Jack Nagle's personal brand in which he provides expert consulting, social media strategy and is available to be booked for speaking engagements within schools healthcare and corporate settings.- Recovery University Recovery University is an online educational recovery platform, revolutionising the way quality help and support is delivered to those seeking change from addictive patterns.",0403 242 436,null,2-10 employees,https://www.with-incollective.com/Collective,"Elsternwick, Victoria",Privately Held,null,https://www.linkedin.com/company/withincollective/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Shamir Australia Pty Ltd,"1/23 Luke Street, Lytton, QLD 4178, AU","Shamir Australia offers a complete laboratory service across Australia and is extremely committed to supporting its customers. 

Shamir International totally supports Shamir Australia and has recently made substantial investments, by upgrading the entire laboratory; with special focus on upgrading the coating facility. 

 Shamir Australia is focused on assisting and educating customers, about the latest technologically advanced lens products we release to the market place.

Shamir Australia has a state of the art distribution centre staffed by a team of qualified professionals.  Our Sales Team are qualified Optical Dispensers and Mechanics and the majority of our Laboratory Staff are also Trade Qualified. 

Shamir Australia’s vision is to progressively improve the eyesight of visually challenged spectacle wearers. We are dedicated to keeping our finger on the pulse of market changes in order to innovate and lead. To do so, Shamir Optical Israel continues to intensively pursue R&D activities so that we can persistently develop cutting-edge technologies for enhancing visual acuity. Working together with leading scientists and researchers, Optometrists can always count on Shamir to offer new solutions within its ever-expanding field of vision",07 3213 7000,null,51-200 employees,http://www.shamirlens.com.au,"Lytton, QLD",Privately Held,null,https://www.linkedin.com/company/shamir-australia-pty-ltd/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
AirBands BFR,null,"AirBands are arm and leg cuffs that find your personalised pressure zone and then inflate to a safe range, to allow you to engage in Blood Flow Restriction (BFR) training in an easy and safe manner.There are no wires, no manual pumps, meaning it is easier than ever before for you use BFR training any time, anywhere. All controlled by an app on your phone, you can adjust the pressure if it is too tight, or too loose.",null,null,2-10 employees,http://www.airbandsbfr.com,"Newstead, Queensland",Privately Held,null,https://www.linkedin.com/company/airbandsbfr/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Talking Matters,"238 Midway Road, Elizabeth Downs, South Australia 5113, AU","Talking Matters is a private paediatric allied health practice based in the northern suburbs of Adelaide, South Australia.  Our team of speech pathologists, occupational therapists and support staff work to support children with disabilities.  We provide early intervention and school based services, specialising in assisting children on the autism spectrum, developmental delays and disorders.  We provide a team approach and work together to achieve positive outcomes for children with a range of difficulties that impact on their development.Originally opening as a team of 2 speech pathologists, Talking Matters has grown strongly every year, driven by our desire to see children in our community have access to high quality supports so they can achieve their potential. In 2013 we moved into a current facility which provides us with the space and resources we need to provide a range of programs for individuals and small groups.  Our facilities include outdoor therapy areas, bringing a wider range of therapy options and experiences we are able to provide.Our team also provide services in over 60 private and public school settings, supporting educators in providing inclusive options for children who need more support to achieve their personal success.  Our work with schools includes training and development sessions held by our team in our office, covering a range of relevant topics.  Training sessions offered are practical and welcoming with our key aim being participants leaving able to easily implement ideas in their teaching. Talking Matters provide services for clients with NDIS funding packages, with Medicare referrals, private health insurance and families who self fund supports for their children. We also provide a  range of  information and activities on our website and through social media engagement to support families.",null,null,11-50 employees,http://www.talkingmatters.com.au/,"Elizabeth Downs, South Australia",Privately Held,null,https://www.linkedin.com/company/talking-matters/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Scope HSEQ | Delivering Integrated HSEQ workplace solutions,"12B 12-14 Thelma Street, West Perth, Western Australia 6005, AU","Scope HSEQ are a Health, Safety, Environment and Quality (HSEQ) consultancy company assisting organisations in developing and implementing HSEQ Management Systems with the goal of achieving accreditation to Australian, international and industry standards.Scope HSEQ provides a comprehensive range of integrated services which address the unique requirements of our clients and are delivered by a team of experienced and dedicated professionals.Our integrated services include: •	Integrated management system development•	Project, contractor and tendering support•	HSEQ Management systems•	HSEQ technical support and advice•	Auditing and inspections•	Risk management As an organisation grows it needs to tackle an increasing number of requirements from different stakeholders, be it customers, quality, environment compliance, health and safety or corporate responsibility.The result is often a diverse set of systems developed in isolation to tackle different requirements. Over time it becomes increasingly difficult to efficiently handle all the competing systems and goals. As efficiency suffers, so does output which is reflected in reduced levels of service to customers.Our HSEQ services are is specifically designed to combat this. With the expertise to help clients review, restructure and refine management system processes to ensure optimum levels of output at their work places.Our teams can help you in streamlining your management systems in multiple ways with a range of services that can be tailored to your specific requirements. Your management system can be developed in stages or integrated, achieving certification to:•	AS/NZS 4801 or OHSAS 18001:2007 OH&S standard accreditation•	ISO 9001 Quality standard accreditation •	ISO 14001 Environmental standard accreditationp: 1300 859 175   e: admin@scopehseq.com.au",1300 859 175,null,"5,001-10,000 employees",http://www.scopehseq.com.au,"West Perth, Western Australia",Privately Held,null,https://www.linkedin.com/company/scope-hseq/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
EAR STUDIO,"9/60 Cecil Avenue, Lawton House, Castle Hill, New South Wales 2154, AU","We supply and custom-fit top quality hearing devices with an extremely high level of passion, professionality and genuine care for our patients. When hearing is no longer an issue for our patients, they gladly reconnect with their families, rediscovering their confidence in the community, and can enjoy social gatherings again.",(02) 9159 6122,null,2-10 employees,https://linktr.ee/EarStudio,"Castle Hill, New South Wales",Privately Held,null,https://www.linkedin.com/company/earstudiopassionforhearing/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Helixology,"Brisbane, QLD 4000, AU","Helixology is a private consulting firm that specialises in go to market strategies and product launches within the Medical Device and Healthcare industries. With over 20 years experience in Hospital, Dental, and Aged Care markets, Helixology provides strategy and execution to companies who bring new and innovative Medical Devices, Health Services and Medical Technology to the market.",0428 954 951,null,2-10 employees,null,"Brisbane, QLD",Privately Held,null,https://www.linkedin.com/company/helixology/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ANZAED,"PO Box 4154, Castlecrag, NSW 2068, AU","The Australia & New Zealand Academy for Eating Disorders (ANZAED) is the peak body representing and supporting the activities of all professionals working in the field of eating disorders and related issues in prevention, treatment and research. ANZAED has members from all professional disciplines in New Zealand and all states and territories of Australia.

ANZAED works to address the large number of complex issues in Eating Disorders at social, community and individual levels. 

ANZAED provides opportunities for collegial interaction, sharing of knowledge and resources, networking and advocacy roles to support researchers, clinicians and others working in the area of Eating Disorders

Annual Conferences, workshop sand training days include national and international speakers presenting the most up to date research on prevention and treatment and aim to improve clinical skills,  to network, debate  and be stimulated. 

ANZAED offers members two scholarships covering  conference registrations; the Peter Beumont ANZAED Young Investigator Prize and the Paul Foulkes ANZAED Clinician Scholarship. The AED/ANZAED Travel Scholarship supports young investigators presenting their research on the international stage at the AED conference. 

Other member services
Discounted workshops.
Regular newsletter
Employment Advertising Service on the ANZAED website. 
A noticeboard for research news and requests for research participation.",null,null,201-500 employees,http://www.anzaed.org.au/,"Castlecrag, NSW",Nonprofit,null,https://www.linkedin.com/company/anzaed/,"PO Box 4154, Castlecrag, NSW, 2068, AU",-25.728104,134.49019,Castlecrag,ANZAED,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Tyack Health,"148 Radford Road,, Manly West, Brisbane, Queensland 4179, AU","Tyack Health is one of the most diverse Health and Medical centres Brisbane has to offer. With a full range of Medical, Allied Health and Alternative Medicine services available, we offer our patients a unique total health care approach.

Our aim is to offer you the most effective evidence based health solutions available. This involves addressing the underlying cause of problems and not just treating the symptoms.

You will also benefit from the diversity and size of our team which allows us to provide the support, guidance and expertise you need for a prompt recovery. Further, we aim to give you the tools to help prevent the issues returning.

Tyack Health endorses a preventative medicine approach to health, educating and encouraging our patients to be proactive in living lifestyles that promote vitality.",null,null,51-200 employees,http://www.tyackhealth.com.au,"Brisbane, Queensland",Privately Held,null,https://www.linkedin.com/company/tyackhealth/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
LIFEBACK TRACKER,"Unit 8, 4 Iris Street, Melrose Park, Adelaide, SA 5039, AU","4 STEPS TO BETTER MIND HEALTH Lifeback Tracker is the perfect early intervention tool you can use to help ward off early signs of stress, before they escalate into a more serious mental health challenge. The Lifeback Tracker helps you measure, track and analyse the results of following the 4 powerful principles Talk, Exercise, Reduce Alcohol & SleepIn 2003, suffering from anxiety and depression, our founder Anthony Hart discovered four principles that became crucial foundations for managing his mental health and helping him get his life back on track, on his path to achieving a happier and healthy life.The Tracker provides detailed information on the four principles, how to use the Tracker, score and analyse the results. It cleverly tracks exercise, alcohol consumption, hours slept, and answer the questions to help see for yourself how you are feeling and thinkingYou can then assess your progress by analysing positive or negative trends on the Lifeback Tracker Chart",419188208,null,2-10 employees,http://www.lifebacktracker.com,"Adelaide, SA",Public Company,null,https://www.linkedin.com/company/lifebacktracker/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Benalla Health,"Benalla Health 45-63 Coster Street, Benalla, Victoria 3672, AU","We are a service dedicated to providing quality care.Our objectives are:1.To organise and provide health care service in the Benalla district and, in particular hospital based services, including Regional services and services provided jointly with other agencies in accordance with the Health Services Act, 1988, and all existing or future relevant Acts and Regulations;2.To utilise appropriate physical and personal resources, knowledge and available technologies to promote health and to prevent, treat and alleviate disease, disability, injury and suffering so far as is possible in the prevailing conditions;3.To set and achieve standards consistent with prevailing principles of quality patient care and community health needs;4.To foster continuing improvement in standards through education, research and training.5.To manage and maintain a Community Health Service for all persons which will provide facilities, personnel and services to achieve the following aims:•Promoting health awareness;•Improving health standards;•Fostering awareness and prevention of illness and disability;•Supporting persons in their home environment;•Rehabilitation.",null,null,201-500 employees,http://www.benallahealth.org.au/,"Benalla, Victoria",Public Company,null,https://www.linkedin.com/company/benalla-health/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SquareOne Physio + Pilates + Exercise,"Level 1, Bridgepoint Shopping Centre, 1-3 Brady Street, Mosman, NSW 2088, AU","SquareOne PhysioOutcome based and solution focussed, our vision is simple- to deliver the best we can everyday to help you achieve your best.SquareOne Performance Physio and Pilates was founded in 2007 by Holly Brasher and Campbell Hanson with a simple vision in mind- to deliver the best clinical service and customer care pathway for all our patients. Since then we have set about delivering our vision for how we believe Physiotherapy services should be experienced.Musculoskeletal injuries have the potential to cause pain and prevent us from performing at our daily best. Physiotherapy at SquareOne encompasses an accurate assessment and diagnosis, effective treatment planning and the best rehabilitation.",9968 3424,null,11-50 employees,http://www.squareonephysio.com.au,"Mosman, NSW",Privately Held,null,https://www.linkedin.com/company/squareone-physiotherapy-and-sports-injury-management/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
BPS Tensegrity,"Sydney,   AU","BPS Tensegrity is a holistic health centre located in Sydney. We provide many ‘evidence based’ health services such as Physiotherapy, Nutrition, Pilates, Massage, Exercise Physiology and Meditation however unlike other holistic health centres we are totally cohesive. No more confusing referrals, poor treatment outcomes or lost goals. BPS Tensegrity deals with total health in an integrated fashion, thereby taking the puzzle out of total health!

We aim to implement a biopsychosocial approach to health, improving the ‘total wellbeing’ of its community. We believe that health is a holistic term relating to a complex interconnected system of the biological, psychological and social aspects of an individual’s life. We understand that making the decision to start to change their health requires people to have knowledge of the way the a ‘healthy’  human being works. Once their decision is made, a skill set instructing them on how to achieve their goals needs to be implemented. We know that to follow this decision through to its completion calls for a desire to keep the flame of motivation alight. Finally to put all of the above principals into practice people need to be able to effectively communicate how they feel to themselves, their therapist and the wider health community.",+61 285441757,null,11-50 employees,http://www.bpstensegrity.com.au,null,Public Company,null,https://www.linkedin.com/company/bps-tensegrity/,"null, Sydney, null, null, AU",-33.84907,151.13834,Sydney,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
PACE Health Management,"24 Yuille St, Frankston South, (AU) Victoria 3199, AU","We are experts at delivering evidence based clinical exercise prescription and lifestyle modification guidance. We skilfully and respectfully combine our expertise to inspire, educate and motivate our clientele as they face new obstacles and strive for change.We will achieve our goals by collaborating and developing our diverse skill sets, by being flexible in our thinking and behaviour, and being persistent. We will employ people who share our goals and who have the skills that we will support and enhance to achieve those goals.",null,null,11-50 employees,http://www.pacehm.com.au,"Frankston South, (AU) Victoria",Privately Held,null,https://www.linkedin.com/company/pace-health-management/,"24 Yuille St, Frankston South, (AU) Victoria, 3199, AU",-25.728104,134.49019,Frankston South,Head Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
CoffeeFruit Pure,"Level 8, 241 Adelaide Street, Brisbane, QLD 4000, AU","CoffeeFruit Pure is a global company that has developed an all-natural, specialised production process, that transforms the previously discarded fruit from coffee production into a potent, nutritional and wholesome ingredient. CoffeeFruit Pure has established production facilities, that integrate seamlessly with the existing coffee mills with little impact to the current coffee production operation. CoffeeFruit Pure’s sustainable and responsible ingredient solution contains a variety of nutrients and antioxidants without added ingredients or fillers of any kind. CoffeeFruit Pure offers a highly nutritious and potent antioxidant alternative for your next dietary supplement, functional food and beverage, or beauty and skin care product.  CoffeeFruit Pure is available as a fine powder, rough tea cut or custom mesh.",null,null,11-50 employees,http://www.coffeefruitpure.com,"Brisbane, QLD",Privately Held,null,https://www.linkedin.com/company/coffeefruit/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Griffith Health,"58 Parklands Dr, Gold Coast, QLD 5215, AU","One of Australia’s largest health faculties with over 7000 students enjoying state-of-the-art learning facilities, with an internationally renowned research presence. Griffith Health aims to create a network of graduates and academics throughout the various branches of the Health industry that work to improve health globally. Through our alumni and industry connections we're creating the path to a better tomorrow #beremarkable",null,null,"1,001-5,000 employees",https://www2.griffith.edu.au/health,"Gold Coast, QLD",Educational Institution,null,https://www.linkedin.com/company/griffith-health-group/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Step into Life,"Frankston Gardens Dr, Unit 22, 59-61, Carrum Downs, Victoria 3201, AU","Before boot camps, before CrossFit, before Taebo, Zumba and The Biggest Loser, there was Step into Life—Aussie’s very first group outdoor personal fitness program.Fast forward to 2019, fitness fads have changed but the one thing that has remained the same is the ability for Step into Life to make you feel great!Our personal trainers have the skills and experience to guide you towards meeting your targets, challenge you in ways you never thought were possible and encourage you when you feel like giving up. You may not consider yourself hard-core fit material, and that’s okay. You don’t have to be.Whether you’re a fitness fanatic who lives and breathes exercise or a new mum who just wants her pre-baby jeans to fit the way they used to, we can help! Step into Life caters to all levels of fitness.Step into Life is more than just exercise. It’s an active lifestyle change. It’s family—a chance to make new friends, enjoy the freedom of exercising outdoors, get ‘me’ time, all while becoming a fitter, healthier version of yourself.If you’re ready to step out beyond your comfort level and get the help you need to reach your fitness goals, get in touch today.",1300 134 126,null,11-50 employees,http://www.stepintolife.com,"Carrum Downs, Victoria",Privately Held,null,https://www.linkedin.com/company/step-into-life/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
