Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
Esendex Australia,"Level 10, 60 Albert Road, South Melbourne, Melbourne, Victoria 3205, AU","Founded in 2001 by Adam Bird and Julian Hucker, Esendex was established with a clear objective; to provide the highest quality business SMS service available. With a mantra of ""every message matters""​ Esendex sets the benchmark for mission-critical messaging.

Since then Esendex has gone from strength to strength entering new territories, developing new products and ending every quarter with positive growth. Esendex now provides messaging solutions to over 20,000 customers in Australia, the UK, Ireland, Spain, France, Germany and the US.

The fundamental principle of quality is now ingrained in the fabric of the organisation employing the best staff, developing the most reliable and secure messaging platform and utilising direct network connections.

After reaching $16 million in 2013, Darwin Private Equity backed a management buyout of Esendex, ensuring the firm is well positioned and funded for the next phase of its growth.",null,Telecommunication,2-10 employees,http://www.esendex.com.au,"Melbourne, Victoria",Privately Held,null,https://www.linkedin.com/company/esendex-australia-pty-limited/,"Level 10/60 Albert Rd, South Melbourne VIC 3205, Australia",-37.8344646,144.9708424,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Layer 2 Intelligence Pty Ltd,"Sydney, NSW 2000, AU","Layer 2 Intelligence Pty Ltd is dedicated to providing consulting services and technology solutions to bring out the best in your business. L2IQ specialises in enterprise telecommunications, consulting & audio visual, with specialist, trained staff growing from the transport and ICT industries.",1300 652 205,Telecommunication,11-50 employees,http://www.layer2intelligence.com.au,"Sydney, NSW",Privately Held,null,https://www.linkedin.com/company/layer2intelligence/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
felix mobile,"Sydney, NSW  AU","felix is the plan with a bigger plan — to do right by our customers by doing right by the planet. Good value with good values. Digital all the way. Certified carbon neutral, powered by 100% renewable electricity. One tree planted for every month you're an active customer. Listening to our customer community and acting on their behalf.Because being a force for good drives what we do. We’re a small team with big ambitions and we’re here to push the boundaries of what a mobile service can offer.",null,Telecommunication,11-50 employees,http://www.felixmobile.com.au/,"Sydney, NSW",Public Company,null,https://www.linkedin.com/company/felixmobileau/,"Jl. Brigjen Katamso No.8, Kemboja, Bukit Bestari, Kota Tanjung Pinang, Kepulauan Riau, Indonesia",0.9249283,104.4521425,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Mr Mobile Australia,"1 Shirley St, Alexandria, NSW 2015, AU","Importer and distributor of Mobile phone accessories for the telecommunications sector including operator, dealers and retailers

Mr Mobile is a leading importer and distributor of electronics and gadgets specialising in products for the Mobile phone industry.   We are the authorized importer and distributor for the Energizer® Energi To Go® range of portable rechargeable power  products. 

Key product lines include Xpal power, Mercedes Benz Viseo car kits, Sena Motorcycle Bluetooth intercom headsets, Blackberry spare parts and accessories, iPhone accessories,  and other communications devices that help keep our lives mobile.",null,Telecommunication,11-50 employees,http://www.mrmobile.net.au,"Alexandria, NSW",Privately Held,null,https://www.linkedin.com/company/mr-mobile-australia/,"1 Shirley St, Alexandria, NSW, 2015, AU",-25.728104,134.49019,Alexandria,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
FirstPath,"Level 12,, 60 Miller Street, North Sydney, NSW 2060, AU","Vocus Communications is an ASX listed leading telecommunications provider of data centre, wholesale voice, peering and international Internet connectivity to telecommunications companies and ISPs across Australia, NZ and the US. The company provides high performance, high availability, and highly scalable communications solutions, which allow service providers to quickly and easily deploy new services for their own customer base.",null,Telecommunication,"1,001-5,000 employees",http://www.vocus.com.au,"North Sydney, NSW",Public Company,null,https://www.linkedin.com/company/firstpath-australia/,"Level 12,, North Sydney, NSW, 2060, AU",-25.728104,134.49019,North Sydney,North Sydney,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Encoo Communications,"15 Queen St, Ground Level, Melbourne, Vic 3000, AU","We are passionate technology and communications experts.We operate in a ultra-competitive, transactional, industry with price-prohibitive customisation.This is the product. One size fits all. Change costs! We see today’s big players in our space pushing ‘one size fits all’ ad nauseam.Here at Encoo Communications, we recognise the need for greater flexibility. We are committed to pragmatic, highly customised, cost-effective solutions.We sit on the edge of technology innovation. Innovation is fun.We pride ourselves on our strong partner relationships – always looking to understand the changes in a ’business’. Our goal is to help find you ‘an edge’ that turns these changes into big benefits.",1300 142 350,Telecommunication,11-50 employees,https://www.encoo.com.au/,"Melbourne, Vic",Privately Held,null,https://www.linkedin.com/company/encoo/,"15 Queen St, Melbourne, Vic, 3000, AU",-25.728104,134.49019,Melbourne,Main Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Site Pro 1 - Australia,"3/26 James Ruse Dr, Clyde, New South Wales 2142, AU","Site Pro 1 is Australia's leading supplier of telecommunications structures and build components. We support major telecommunications businesses and their selected contractors that build and maintain wireless infrastructure in Australia. Our expertise is the timely supply of build consumables, cable ladder and fabricated steel across the Wireless Telecommunication industry. Site Pro 1 provide end-to-end design, certification and fabrication of steel structures, poles and towers.",1300 748 377,Telecommunication,201-500 employees,http://www.sitepro1.com.au/,"Clyde, New South Wales",Public Company,null,https://www.linkedin.com/company/sp1au/,"Unit 3/26 James Ruse Dr, Clyde NSW 2142, Australia",-33.8323522,151.0189056,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Progility Technologies,"730 Springvale Road, Mulgrave, Victoria 3170, AU","About UsProgility Technologies, is a systems integrator and professional services provider supplying innovative communications and technology based solutions to medium and large enterprises.  It has five business units providing consulting services, training services, unified communications services, fixed and wireless communications services and above ground/underground mining solutions to its customers.  Progility Technologies solutions are developed using best of breed technology and, where appropriate technology has not been available, it has developed its own intellectual property to complete the customer solution.Progility Technologies has over 20 years'​ experience in providing communications and IT solutions to more than 5,000 Australian and international clients.  It has offices in Melbourne, Sydney, Perth, Brisbane, and the Latrobe Valley.",1800 426 667,Telecommunication,51-200 employees,https://www.progility.com.au/,"Mulgrave, Victoria",Privately Held,null,https://www.linkedin.com/company/progility/,"17/51 Kewdale Rd, Welshpool WA 6106, Australia",-31.9877115,115.9521194,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Pennytel,"Level 4, 580 George Street, Sydney, NSW 2000, AU","Pennytel is an Australian-owned mobile provider relaunched in January 2018 to deliver ‘service the way it should be’ - combining value, great regional coverage and real, human customer service. Our focus is on servicing regional Australia and meeting the needs and preferences of the ‘over 50s’ market. With increasing automation, people are frustrated trying to talk to robots and navigating complex portals. That's why humans, not a robot, will be the first point of contact at the Pennytel call centre during open hours. Pennytel plans start from $10.99 per month. All plans include unlimited standard national calls and texts, no lock in contracts and no exit fees.Pennytel is part of the MNF Group (ASX:MNF), is one of Asia-Pacific’s fastest growing technology companies. Listed on the ASX since 2006, it is now twice winner of the Forbes Asia-Pacific “Best under a Billion” award. Headquartered in Sydney, Australia, the company has over 350 people located across Asia-Pacific, Europe and North America. MNF develops and operates a global communications network and software suite enabling some of the world’s leading innovators to deliver new-generation communications solutions.",1300 232 888,Telecommunication,201-500 employees,https://pennytel.com.au/,"Sydney, NSW",Public Company,null,https://www.linkedin.com/company/pennytel-pty-ltd/,"Level 4, 580 George Street, Sydney, NSW, 2000, AU",-25.728104,134.49019,Sydney,Head Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Swoop Business,"Suite 1A, 10 William Street, Gosford, NSW 2250, AU","Hi, we’re Swoop, we cover 85% of businesses Australian wide and understand an easy, effortless business internet solution, are what Aussie businesses need. Whether you’re looking for business ethernet or internet, we’re here to help. Our business support team is based here in Australia and are quick to help. We own and operate our network, so we don’t rely on upstream providers to get the job done. We also support those in the IT and telco space looking to offer their clients a business internet connection through our partner channel.",1300 333 200,Telecommunication,11-50 employees,http://www.swoop.com.au,"Gosford, NSW",Privately Held,null,https://www.linkedin.com/company/swoop-business-internet/,"509 W Old Northwest Hwy Suite 102, Barrington, IL 60010, United States",42.1613728,-88.1472373,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
iPrimus,"P.O Box 631, Collins St West, Melbourne, Victoria 8007, AU","Primus Telecommunications (Australia) Pty Ltd (trading as iPrimus) is a wholly owned subsidiary of Vocus Group Limited (ASX: VOC). Established in 1997, iPrimus has been a trusted Australian brand for over 20 years, delivering a full range of high speed broadband, data, Internet, web hosting and voice products, servicing both  business and residential sectors. iPrimus is all about giving Australians the freedom to enjoy internet on their own terms, with heaps of flexibility and no fuss. The most flexible internet you can get? That's us.",null,Telecommunication,"501-1,000 employees",http://www.iprimus.com.au,"Melbourne, Victoria",Public Company,null,https://www.linkedin.com/company/primus-telecom-australia-pty-ltd/,"Huntingdale Rd, Huntingdale VIC 3166, Australia",-37.9064493,145.1043921,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
FS Data Center,null,"FS Data Center Solution offers higher speed, better scalability, more capacity, and lower total cost. Whether you're an enterprise, a multi-tenant, a service provider or a cloud provider data center, we can provide you with the finest end-to-end solutions to transform your current facility into the connected and efficient data center of tomorrow. #Networking #Datacenter #Cloudcomputing #Fiberoptics #FiberswitchLearn more at https://www.fs.com/support/Data-Center-Products.html",null,Telecommunication,null,https://www.fs.com/support/Data-Center-Products.html,null,null,null,https://www.linkedin.com/company/fs-data-center/,"Singapore, Kallang Pl, SG30A#11-10/11/12 邮政编码: 339213",1.3161079,103.868281,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Aqura Technologies,"Level 10, 3 Hasler Road, Osborne Park, Western Australia 6017, AU","Highly Specialised ICT and Communications ServicesAqura are passionate about technology and have a proven ability to deliver value added solutions in challenging locations. Working at the front of technology curves provides an opportunity for us to assist clients in the adoption of technology solutions to meet business outcomes leading to efficiencies, enhanced operational awareness and ultimately improved performance. Aqura Technologies is a Veris company.",893170600,Telecommunication,51-200 employees,http://www.aqura.com.au,"Osborne Park, Western Australia",Privately Held,null,https://www.linkedin.com/company/aqura-technologies/,"Level 10/3 Hasler Rd, Osborne Park WA 6017, Australia",-31.9086712,115.8050544,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Telestar Communications,"Level 15, 175 Liverpool Street, Sydney, NSW 2000, AU","Telestar manages the communications of businesses and governments. Telestar’s solutions procure, secure, assist, control and govern over 500,000 devices and connections for large organisations in Australia and New Zealand. Large enterprises trust Telestar to manage all aspects of their communications assets, usage and expenditure, to simplify their operations, improve service and contain cost. www.telestar.com.au",61293170000,Telecommunication,51-200 employees,http://www.telestar.com.au/,"Sydney, NSW",Privately Held,null,https://www.linkedin.com/company/telestar-communications/,"Level 15/175 Liverpool St, Sydney NSW 2000, Australia",-33.877105,151.2108816,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
YY Digital,null,"YY Digital builds enterprise, integrated mobile-tablet-web applications.

YY Digital is equally focused on building compelling UIs as it is on producing quality technical solutions. With an impressive portfolio in telecommunications (particularly BroadWorks), business reporting, CMS systems and consumer products, YY Digital provides fast and solid solutions capabilities.",null,Telecommunication,0-1 employees,http://www.yydigital.com,"Melbourne, Victoria",Privately Held,null,https://www.linkedin.com/company/yy-digital/,"Ruko Mega Legenda B2 No. 29, Baloi Permai, Batam Kota, Batam City, Riau Islands 29463, Indonesia",1.1004503,104.058715,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ReceptionHQ,null,"ReceptionHQ are leaders in virtual receptionist and telephone answering solutions and services. We believe your business, no matter what the size, will benefit from the human connection of having your customer or client calls always answered by a friendly, professional receptionist.We’re a wholly owned subsidiary of OfficeHQ, a global answering service company, with our local operations and US Head Office based in Phoenix, Arizona. Our UK and Australian operations provide global ‘follow the sun’ 24/7 virtual receptionist coverage if your business needs this. We provide a premium customer experience for every call into your business and strive to exceed your expectations at every level.Our receptionists are local, our service is 24/7 and your callers will always be listened to and valued. www.receptionhq.com www.receptionhq.co.ukwww.officehq.com.au",null,Telecommunication,201-500 employees,https://www.receptionhq.com/,"Phoenix, Arizona",Privately Held,null,https://www.linkedin.com/company/receptionhq/,"Clifton House, Bunnian Pl, Basingstoke RG21 7JE, United Kingdom",51.2681893,-1.0859536,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Horizon Wireless,"Leval 35, 100 Barangaroo Ave, Tower One, Barangaroo, NSW 2000, AU","Horizon Wireless is the exclusive distributor of Tarana Wireless inc Broadband products  for  the Pacific Region. We distribute the fastest Non Line of Sight Wireless Broadband Technology  available in the local market today. Delivering  200 mbps to 400 mbps aggregated speeds,  we empower carriers, content providers and service providers the opportunity to access markets faster and  more cost effectively than traditional Cable, Satellite, Microwave  or Fibre technology.",02 91571888,Telecommunication,2-10 employees,http://horizonwireless.com.au,"Barangaroo, NSW",Privately Held,null,https://www.linkedin.com/company/horizon-wireless/,"Leval 35, 100 Barangaroo Ave, Barangaroo, NSW, 2000, AU",-25.728104,134.49019,Barangaroo,International Towers,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Antenna Masters,"U 4/16 Ledgar Road, Balcatta, WA 6021, AU","Antenna Masters provide proven and cost effective solutions, offering value for money and exceptional services, including: antenna installation, repairs, servicing, additional TV ports and phone points for residential, Property and Strata Management clients, Government and Commercial applications.

With a reputation of excellence, Antenna Masters deliver quick and cost effective TV antenna installations in Perth, with premium quality products and related services. Antenna Masters install and service TV antennas across the Perth metropolitan area, from Two Rocks to Mandurah, and from Fremantle to the Hills.",08 9240 8980,Telecommunication,11-50 employees,http://www.antennamasters.com.au,"Balcatta, WA",Privately Held,null,https://www.linkedin.com/company/antenna-masters/,"4/16 Ledgar Rd, Balcatta WA 6021, Australia",-31.8649322,115.8027316,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Telstra Business Technology Centre NSW Southern & Central,"108 Hammond Ave, East Wagga Wagga, New South Wales 2650, AU","Telstra Business Technology Centre NSW Southern & Central is a supercharged and united team, providing both small & large businesses access to cutting-edge technology and ongoing support. As businesses grow and adapt to an ever changing environment, they are actively seeking new integrated ICT solutions and consequently, looking for expert advice and a deeper strategic relationship. With the technology needs of business changing almost daily, we’re also changing the way we support you.  We offer whole-of-business solutions ranging from account management for fixed line, mobiles and business grade internet through to phone systems, data networks, productivity apps, cloud & managed ICT solutions and even digital marketing.  Our goal at the Telstra Business Technology Centre NSW Southern & Central is to be your technology provider of choice while delivering superior customer experience. TBTC NSW Southern & Central is a family owned & operated business employing over 70 staff across NSW & ACT.  Our expert team include Account Managers who understand your business and Business Technology Advisors who recommend innovative solutions to help you boost productivity, customer satisfaction and keep your business safe. TBTC NSW Southern & Central will help you manage & grow your business.  Contact us for a review of your current telecommunications & technology services, and we’ll come to you.​",(02) 6939 5888,Telecommunication,11-50 employees,https://crowdsupport.telstra.com.au/t5/Telstra-Business-Centre-Riverina/bd-p/962,"East Wagga Wagga, New South Wales",Privately Held,null,https://www.linkedin.com/company/tbtc-nsw-southern-central/,"108 Hammond Ave, Wagga Wagga NSW 2650, Australia",-35.1222888,147.3902957,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Zone Communications,"11/ 44 Belmont Avenue, Rivervale, WA  AU","Zone Communications is Australia's largest branded retail partner for Optus located in metro WA. Zone was founded in 1996 and has 24 years of experience in providing customers with exceptional value and unique telecommunication based solutions. Zone Communications currently operates 24 Optus stores located in major Perth based shopping centres and suburbs where we provide customers with personalized experiences and solutions under the telecommunications umbrella. Zone Communications lives and breathes the concept of family and culture and reflects it on a regular basis at every outlet, with every customer interaction. The Zone culture of Working Hard and Playing Hard is embedded within every team member and the company puts a high level of importance in the growth and empowerment of their people, which we support through different initiatives that enable leadership and development.",08 9288 8888,Telecommunication,51-200 employees,http://www.optus.com.au,"Rivervale, WA",Privately Held,null,https://www.linkedin.com/company/zonecommunications/,"1, Jalan Ronggeng 2, Taman Skudai Baru, 81300 Skudai, Johor, Malaysia",1.531925,103.666212,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Market Clarity,"PO Box 544, Balmain, NSW 2041, AU","Market Clarity is an award-winning technology analyst firm founded in 2006 by Shara Evans — a globally acknowledged technology futurist, telecom industry expert, commentator, keynote speaker, strategy advisor and thought leader. Market Clarity provides insight, intelligence and advice on all aspects of the telecommunications and emerging technologies markets.

Market Clarity is known for tracking telecommunications infrastructure, services and technology trends, and providing strategic advice that is based on a deep understanding of market forces and emerging technologies.

Market Clarity’s extensive databases of technical and market information cover a wide range of facts and figures on the technologies and services that are shaping the telecommunications market including the ongoing rollout and implications of the National Broadband Network (NBN), as well as mobile broadband network performance measurement and analytics.

Our most recent research is the Future Tech series — based on ongoing interviews with luminaries in research labs, vendor labs, telcos, futurists and others, and features cutting edge research insights into a wide range of gadgets, technologies, and trends, including: wearable devices, implantables, sensors, wireless technologies, holograms, augmented reality, virtual reality, 3D printing, home automation, the Internet of Things, robotics, drones, cars of the future, artificial intelligence, security and privacy, cloud services, and the next wave of innovation.",null,Telecommunication,2-10 employees,http://www.marketclarity.com.au,"Balmain, NSW",Privately Held,null,https://www.linkedin.com/company/market-clarity/,"PO Box 544, Balmain, NSW, 2041, AU",-25.728104,134.49019,Balmain,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
AxisTech,"Perth, WA 6000, AU","We're AxisTech and we're problem solvers. We listen to our clients and develop and integrate solution focused technology to suit their needs. We work with people and businesses in the Smart Cities, Smart Agriculture and Smart Industry ecosystems.  We help our clients to learn more, know more and to grow more by using  connected devices that deliver useful information and change the way they do things for the better. We are the pivot point between concept and reality - the Axis.",null,Telecommunication,51-200 employees,http://www.axistech.co,"Perth, WA",Privately Held,null,https://www.linkedin.com/company/axistech/,"WAVE 9, 71 Woodlands Industrial Park E9, #05-09, Singapore 757048",1.4486458,103.7975538,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Optus Business Centre Blacktown,"Sydney, NSW 2000, AU","At Optus Business we help your business grow by showing you how to save time and money on your telecommunications solution.We pride ourselves on our forward thinking approach to business and on finding new and innovative ways to save you time, reduce your costs and eliminate risk.Ultimately, we keep you connected with the people who matter to your business so that you can focus on your bottom line.Connect with us today and discover the power of YES. It's easy to get in touch.Call: 1300 266 012 and speak to a consultantEmail: info@optusbizcentre.com.auFacebook: www.facebook.com/obcblacktownTwitter: www.twitter.com/obcblacktownOr reach out to us directly on LinkedIn.",1300266012,Telecommunication,2-10 employees,null,"Sydney, NSW",Privately Held,null,https://www.linkedin.com/company/optus-business-center-blacktown/,"null, Sydney, NSW, 2000, AU",-25.728104,134.49019,Sydney,Headquarters,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
BlueSky Tel,"Level 7, 16 Victoria Avenue, Perth, WA 6000, AU","Founded in 2013, BlueSky Telecom is a national telecommunications and network solution provider that designs, delivers and manages industry leading communication solutions.Our solutions are designed in consultation with you. We make technology and connectivity easy to understand and simple to manage.",1300 308 801,Telecommunication,11-50 employees,http://www.blueskytel.com.au,"Perth, WA",Privately Held,null,https://www.linkedin.com/company/bluesky-telecom/,"16 Victoria Ave, Perth WA 6000, Australia",-31.9567422,115.8661402,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Billian Group,"31 Queen St, Melbourne, Victoria 3000, AU",Customised Business Communication Solution. We believe in something simple “A better way to communicate”.,null,Telecommunication,2-10 employees,http://billiangroup.com.au,"Melbourne, Victoria",Privately Held,null,https://www.linkedin.com/company/billian-group/,"Level 20/31 Queen St, Melbourne VIC 3000, Australia",-37.8182055,144.9619149,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Suntel Communications,"5/273 Abbotsford Road, Bowen Hills, QLD 4006, AU","Suntel Communications is the largest branded retail partner for Optus in Queensland and the NT. Our goal is to offer amazing in-store experiences that connect our customers through a full range of communications products and services including mobile phones and services, fixed and mobile broadband internet, subscription TV and a wide range of accessories. Suntel has been servicing the communication needs of our valued consumer and small business customers in regional Queensland/Northern Territory for over 20 years and currently operates 22 stores in major shopping centres and precincts across 13 towns and cities. Our unique point of difference is our team who strive to fully understand our customers story, so they can recommend the best possible solution to meet their individual or small business needs. Suntel began as a family owned business and continues to live by those family values providing a culture within our organisation which puts our people and our customers at the heart of everything we do.",07 3166 5600,Telecommunication,51-200 employees,http://www.optus.com.au,"Bowen Hills, QLD",Privately Held,null,https://www.linkedin.com/company/suntelcommunications/,"5/273 Abbotsford Road, Bowen Hills, QLD, 4006, AU",-25.728104,134.49019,Bowen Hills,Suntel Communications,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Flip Australia,"12/ 832 Anzac Parade, Maroubra, NSW 2035, AU","Flip is a leading IPTV company in Australia delivering local and worldwide content via the internet, direct to thousands of people Australia wide. We deliver English, Bosnian, Croatian, Greek, Macedonian, Maltese, Polish, Portuguese, Serbian, South American and Spanish communities with access to the world of television connecting them to their culture back home, fast and effectively.In 2017, Flip launched as a NBN service provider, offering a range of unlimited data plans on Australia’s new high speed internet network. We aim to provide Australians around the country with great value and personalised service through our Australian based customer service centre.",null,Telecommunication,11-50 employees,http://www.fliptv.com.au,"Maroubra, NSW",Privately Held,null,https://www.linkedin.com/company/flip-tv-australia/,"12/ 832 Anzac Parade, Maroubra, NSW, 2035, AU",-25.728104,134.49019,Maroubra,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
ACUTA solutions,"2/9 Brumby St, SEVEN HILLS, NSW 2147, AU","ACUTA Solutions provides state of the art equipment for the telecommunication industry. From safety gear and storage solutions to personal protection equipment and consumables, we have a wide variety of products (for sale and for rent) that are certain to meet your telecommunication needs.Our leading industry partners include:•	Skylotec•	Buck•	Gripps•	3M•	Armorgard•	Storagetek•	And many others We are committed to quality and reliability when it comes to our products, and pride ourselves with being customer-focused. We strive for the best outcomes for our clients and want them to use and understand our products so they can finish their work to the highest standards and get back on the ground safely.",1300 022 882,Telecommunication,2-10 employees,http://www.acutasolutions.com,"SEVEN HILLS, NSW",Privately Held,null,https://www.linkedin.com/company/acuta-solutions/,"Unit 2/9 Brumby St, Seven Hills NSW 2147, Australia",-33.7687158,150.9471126,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Black Box Network Services APAC,"15-17 Jellico Drive, Scoresby, Melbourne, VIC 3179, AU","Black Box is a leading technology solutions provider dedicated to helping customers build, manage, optimize, and secure their IT infrastructure. Black Box delivers high-value products and services through its global presence and over 4,000 team members. 

Our business is focused on three solutions: Communications, Infrastructure and Products. 

Communication Solutions: 
Black Box sells, installs, and maintains communications solutions, such as the latest in unified communications, contact centre, network security, traditional telephony, and more. We offer a complete services portfolio, including system maintenance plans and remote monitoring services.

Infrastructure Solutions: 
Black Box provides planning, installation, and maintenance services for all types of data infrastructures from structured cabling to wireless networks to CATV, and the latest in integrated networking solutions such as routers, switches, and security applications.

Product Solutions: 
The Black Box Australia store offers an extensive range of products to maintain your infrastructure, including cables, cabinets, racks, digital signage, KVM, networking, multimedia and more—all backed with the best warranties and Tech support.",null,Telecommunication,"1,001-5,000 employees",http://www.blackbox.com/en-au,"Melbourne, VIC",Public Company,null,https://www.linkedin.com/company/black-box-australia/,"15-17 Jellico Drive, Scoresby, Melbourne, VIC, 3179, AU",-25.728104,134.49019,Melbourne,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
TMG Test Equipment,"231 Osborne Ave, Clayton South, Victoria 3169, AU","TMG Test Equipment (TMG) provides New and Refurbished Test Equipment, along with Rental, Calibration, Repair, Asset Disposal, Asset Management solutions under one roof.TMG represents the following companies locally for NEW equipment solutions;VIAVI (formerly JDSU), Tele-tech, Radiodetection Pipe & Cable Locators, Honeywell Analytics, Honeywell Industrial, Kepco & RegatronIf you need professional test equipment advice for your application please contact our experienced sales/rental engineers on 1800 680 680 to discuss your needs.",1800680680,Telecommunication,11-50 employees,http://www.tmgtestequipment.com.au/,"Clayton South, Victoria",Privately Held,null,https://www.linkedin.com/company/tmgtestequipment/,"231 Osborne Ave, Clayton South VIC 3169, Australia",-37.943116,145.11971,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Countrytell,"Newcastle,   AU","Countrytell’s  goal is to connect regional Australia, especially  businesses, with the rest of the world.Countrytell delivers to regional areas internet capacity that rivals metropolitan equivalent services and pricing.Our engineers are some of the most experienced in the industry, with experience in designing and building robust national networks used by major government departments and residential customers.By integrating multiple delivery methods our technology can bring businesses with geographically dispersed sites together.Our robust business services also come with an optional NBN fail over, offering redundancy in the event of unusual events, as well as peace of mind.",null,Telecommunication,11-50 employees,http://www.countrytell.com.au,null,Public Company,null,https://www.linkedin.com/company/countrytell/,"2/11 McIntosh Dr, Mayfield West NSW 2304, Australia",-32.8822379,151.7282891,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Evolution Technologies Pty Ltd,"55/229 Adelaide Terrace, Perth, Western Australia 6000, AU","Evolution Technologies specialise in remote and regional connectivity for mining, agriculture and commercial enterprise.",1300 626 728,Telecommunication,2-10 employees,http://www.evolutiontechnologies.com.au,"Perth, Western Australia",Privately Held,null,https://www.linkedin.com/company/evtechwa/,"190 Middle Rd, #19-05 Fortune Centre, Singapore 188979",1.3005243,103.8521508,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
