Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
Workplace Space Planning Solutions,null,"Workplace Space Planning Solutions (wsps) is a specialst Workplace Occupancy Planning business.

As a rapidly changing and evolving service within the Corporate Real Estate or Facilities Management professions, wsps has a team of experts that soley specialise in the Workplace Occupancy Planning.

Our specialists services include:

* Detailed Occupancy Audits

* Reliable Utilisation Studies, Reporting and Recommendations

* Single Location or Portfolio Occupancy Planning

* Tenant Advisory

* Workplace Design

* Workplace Culture Audits

Change Management Development and Implementation

* Project Management and Implementation

* Relocation Management

* Post Occupancy Evaluation",null,Commercial Real State,2-10 employees,http://www.wsps.com.au,"SYDNEY, NSW",Sole Proprietorship,2012,https://www.linkedin.com/company/workplace-space-planning-solutions/,"19 Genoa Street, SURFERS PARADISE, QLD, 4217, AU",-27.994457,153.40938,SURFERS PARADISE,Administration Office,"Australia Square Plaza, SYDNEY, NSW, 2000, AU",-33.84907,151.13834,SYDNEY,"Sydney, Australia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
GP&DENTAL BROKERS,"Brisbane, QLD 4000, AU","GP & Dental Brokers are a licensed brokerage firm which purely deals with the GP and Dental Sector. We handle Solo to Medium and large practices across Australia.Buying a GP or Dental Practice can be time consuming and exhausting! for most medical professionals time and effort are already in high demand – this is where GP & Dental Brokers comes in! We will eliminate all the work and stress that comes with the buying process, we are here to support you, and so you can focus on the business of caring for your patients.Buying OR setting up? There is no definite right or wrong: some people are better off starting their own practice, and some are better off buying an established one.   However, there are many advantages of buying an establish GP/Dental practice as opposed to a start-up business.Having an established patient base from the beginningBusiness generates income from the startBanks are more willing to lend to established practices than the start upOur commitment is toFind and negotiate the best deal – a quality buyer for the highest priceProvide pre & post sale advice, support and guidance to ensure smooth completion of the transaction within a short time periodOperate an ethical business complying with all Australian laws, rules and regulations.We do provide post sale practice management or consultancy assistance for investors who do not have experience in this sector.Whether you’re ready to buy or sell but don’t know where to turn or just looking for more information on securing your financial and professional independence.  From selecting the right practice to securing financing to closing the deal, we’re here to help you made the right decision. After all, it’s your future. Please contact us.",0427 077 093,Commercial Real State,2-10 employees,https://www.gpanddentalbrokers.com.au/,"Brisbane, QLD",Privately Held,2020,https://www.linkedin.com/company/gpanddentalbrokers/,"null, Brisbane, QLD, 4000, AU",-27.47126,153.01831,Brisbane,Headquarters,"Australia Square Plaza, SYDNEY, NSW, 2000, AU",-33.84907,151.13834,SYDNEY,"Sydney, Australia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Stack Commercial,"Melbourne,   AU","Stack Commercial consists of Stack Entertainment - a platform for gaming lovers to find team mates or gaming competitors, and Stack Service - a platform for leisure and travel lovers to participate in activities and plan trips. Also we welcome business partners to join our platform to provide more products and services.",340000027,Commercial Real State,2-10 employees,http://stackcommercial.com.au,null,Privately Held,2019,https://www.linkedin.com/company/stackcommercial/,null,54.188141,7.869733,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Work by Amber,"39 Plenty Rd, Preston, Victoria 3072, AU","Work by Amber coworking offers the facilities and inspiring atmosphere will allow you to work the way you want by incorporating design, creativity and a positive environment. We serve as an executive workspace for professionals to focus on work and wellbeing.",null,Commercial Real State,2-10 employees,https://workbyamber.com.au,"Preston, Victoria",Privately Held,2020,https://www.linkedin.com/company/work-by-amber/,"39 Plenty Rd, Preston, Victoria, 3072, AU",-37.803425,145.01105,Preston,Headquarters,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Blue Hill Advisors,"George Street, Sydney, NSW 2000, AU","Formed in 2017, Blue Hill is professionally managed property services firm, with specialisation in property marketing, development advisory and transaction structuring. It is a client relationship and networking based platform with strong technology and e-marketing support. The Blue Team has vast experience of assisting clients in valuations, project feasibility studies, infrastructure development plans, urban planning assignments, large real estate transactions and marketing of projects. With expertise in property economics, investments, business planning and infrastructure advisory, Blue Hill is working in various markets in Asia Pacific region.",null,Commercial Real State,11-50 employees,http://www.bluehill.net.au,"Sydney, NSW",Privately Held,2017,https://www.linkedin.com/company/bluehill-advisors/,"George Street, Sydney, NSW, 2000, AU",-33.84907,151.13834,Sydney,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
At Palm Beach - Co working Space - @PB,"10/1136-1134 Gold Coast Highway, Palm Beach, QLD 4221, AU","There is a new Co-Work space called, At Palm Beach (@PB), to help service the southern Gold Coast. High speed internet, generous workstations, flexible plans, secure 24/7 access, dedicated meeting room and kitchen facilities. A place to get work done in a great environment.",null,Commercial Real State,2-10 employees,http://www.atpalmbeach.com.au/en,"Palm Beach, QLD",Privately Held,2017,https://www.linkedin.com/company/at-palm-beach-co-working-space/,"10/1136-1134 Gold Coast Highway, Palm Beach, QLD, 4221, AU",-27.994457,153.40938,Palm Beach,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Spot 161,"161 Given Terrace, Paddington, Queensland 4064, AU","We spend a lot of time at work. It’s important that your office is in the perfect spot. Spot 161 is a comfortable space for you to meet, work and evolve your company.Located in the heart of Paddington, Spot 161, the Brisbane office building is a place for you to set up your business in a prime location",null,Commercial Real State,2-10 employees,http://www.spot161.com.au,"Paddington, Queensland",Privately Held,2016,https://www.linkedin.com/company/spot161/,"161 Given Terrace, Paddington, Queensland, 4064, AU",-27.47126,153.01831,Paddington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
MARKSMAN HOMES PTY LTD,null,"MARKSMAN HOMES PTY LTD is a commercial real estate company based out of 104-108 Princes Highway, Figtree, New South Wales, Australia.",null,Commercial Real State,null,http://www.marksmanhomes.com.au,"Figtree, New South Wales",null,null,https://www.linkedin.com/company/marksman-homes-pty-ltd/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Brisbane Shutters,"Manilla St, East Brisbane, Queensland 4169, AU","supply and install shutters , pvc-timber shutters-aluminium internal and externalno one on google with trades as fitters not handymen ,best product proven history best warranty",1300 229 254,Commercial Real State,51-200 employees,https://www.brisbane-shutters.com/,"East Brisbane, Queensland",Public Company,null,https://www.linkedin.com/company/brisbaneblinds/,"Manilla St, East Brisbane, Queensland, 4169, AU",-27.47126,153.01831,East Brisbane,Headquarters,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Morta Projects,"Gold Coast , Queensland  AU",When our clients partner with Morta Projects they unlock our wealth of knowledge across all phases of project delivery. We have over 18 years combined construction and client-side project management experience. We provide direction to keep projects moving forward.,403475375,Commercial Real State,2-10 employees,http://www.mortaprojects.com.au,"Gold Coast , Queensland",Privately Held,2020,https://www.linkedin.com/company/morta-projects/,"null, Gold Coast , Queensland, null, AU",-27.994457,153.40938,Gold Coast ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
A Safeway Group Painters Works of Craftmanship,"Sydney,   AU","'A Safeway Group Painters'​ is one of the most trusted painting and decorating groups that helps Managers, Business Owners and Project Managers with office painting. We paint and maintain your office.",null,Commercial Real State,null,http://www.asafewaygroup.com.au/office-painting-services/,null,null,null,https://www.linkedin.com/company/a-safeway-group-painters-works-of-craftmanship/,"null, Sydney, null, null, AU",-33.84907,151.13834,Sydney,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
One Roof,"77-83 City Road Southbank, Melbourne, VIC 3006, AU","One Roof is one of Australia's leading co-working space dedicated to women-led businesses. Our mission is to create female centric co- working hubs across Australia and around the world providing everything a female entrepreneur needs to thrive under one roof.In Just over 2 years we have:- tested One Roof in 4 cities, Melbourne, Sydney, LA and NYC- engaged and supported 10,000+ women- hosted 500+ educational workshops- launched the One Roof PLUS accelerator Currently located in Southbank, Melbourne One Roof occupies over 1000 sqm of space and is home to 70+ businesses across a range of industries including tech, gaming, fashion, food, finance, health, education & recruitment. One Roof boasts elegant and spacious facilities, meeting rooms and a  large event space which we have positioned as the go-to space for all events focused on women in entrepreneurship, business and leadership. We can accommodate up to 300 people.What makes One Roof different is that it is a female centric co-working space dedicated to supporting women-led businesses. This means businesses with a female founder, cofounder or CEO and / or has a core value of promoting women. One Roof is so much more than a co-working space. It is an entire ecosystem providing targeted support and resources to ensure our members succeed in business. Just some of what we offer includes:- Free office hours with experts: investors, lawyers, accountants, sales & marketing strategists - Weekly mastermind sessions to seek advice on a specific business challenge- Curated connections to investors, corporates, philanthropists, potential customers & experts - Weekly Friday wine down from 4:30pm with nibbles & wine- networking events- Opportunities to run focus groups to test & validate member products and services • Access to speaking engagements- Access to women’s leadership programs- Yoga, meditation, heath and wellbeing workshops, movie nights and more",null,Commercial Real State,2-10 employees,https://www.weareoneroof.com/,"Melbourne, VIC",Privately Held,2015,https://www.linkedin.com/company/weareoneroof/,"77-83 City Road Southbank, Melbourne, VIC, 3006, AU",-37.803425,145.01105,Melbourne,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
ResolveXO,null,"ResolveXO exclusively represents business occupiers of leased commercial and industrial premises to strategically plan, negotiate and secure the best achievable leasing outcome. We strongly believe that strategy determines outcomes and we have the know-how to give you the strategy you need to secure a better corporate property outcome. We think clearly, respond quickly and use our knowledge of the market to identify the points of leverage that will make all the difference between a good result and a great one. If you are considering a move or looking to re-negotiate your existing terms, then give us a call. We are Australasia’s leading corporate property strategists and the tactical advantage you need to secure your next corporate property on the best terms available.",+61 3 9021 7500,Commercial Real State,11-50 employees,http://www.resolvexo.com.au,"Melbourne, Victoria",Privately Held,null,https://www.linkedin.com/company/resolvexo/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Aegis Property Group,"31 Agnes St, Fortitude Valley, Queensland 4006, AU","Aegis Property Group offers a boutique, focused and disciplined leasing service refined over 25 years of deal origination, property investment and ownership experience. Our core competency is in adding intrinsic value to office buildings through our leasing results.Our team has collectively leased over 250,000m² of office space and successfully repositioned numerous high-profile office buildings. This experience uniquely places Aegis as a multi-skilled leasing consultant that understands commercial property investment and the art of maximising a property's capital value.",07 3195 9960,Commercial Real State,2-10 employees,https://www.aegispg.com.au/,"Fortitude Valley, Queensland",Privately Held,2018,https://www.linkedin.com/company/aegis-property-group-au/,null,45.537027,-122.779779,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Renew Adelaide,"Level 1, 2 Hindmarsh Square, Adelaide, South Australia 5000, AU","Renew Adelaide Inc. is a not-for-profit organisation that has been developing creative enterprise in vacant space since 2010 in the Adelaide CBD. Through our 30-day, rent-free, rolling lease model we connect vacant commercial property with a spectrum of emerging businesses looking to test their business idea in a property via a short-term, rent-free lease. This helps revitalise urban areas both socially and economically.Renew Adelaide also provides free commercial leasing sessions to support entrepreneurs interested in learning how to negotiate a commercial lease.People with ideas they want to start up can connect with us by signing up for property alerts. Property owners and agents can connect with us by phone or email (info@renewadelaide.com.au) so we can discuss the benefits of submitting a property to the program. Renew Adelaide is funded by the Government of South Australia and Adelaide City Council.",null,Commercial Real State,2-10 employees,http://www.renewadelaide.com.au,"Adelaide, South Australia",Nonprofit,2010,https://www.linkedin.com/company/renew-adelaide/,null,39.928301,-75.17122,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RetPro,"Hanover House, Level 4, 158 City Road, Southbank, Victoria 3006, AU","RetPro is a specialist retail property service provider operating in key markets throughout Australia. Our pillars of expertise are Shopping Centre Management, Retail Strategic Advisory Services and Retail Leasing. These clear areas of focus, combined with a unique depth of experience, means we know what works.

Retail is what we do.

RetPro services and capabilities cover the following: Leasing, Property Management Services, Development Consultancy and Advisory Services.",null,Commercial Real State,51-200 employees,http://www.retprogroup.com.au,"Southbank, Victoria",Privately Held,2009,https://www.linkedin.com/company/ret-pro/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Tree of Knowledge (TOK) Brisbane,"Brisbane, QLD 4000, AU","What is the Tree of Knowledge?The Tree of Knowledge (TOK) is a free informal quarterly networking event for people who operate in the property, construction and affiliated industries. TOK events are held in Brisbane, Sydney, Melbourne, Perth, Canberra & Newcastle. Events are generally held on a Wednesday between 5.30 – 8.30 pm in a public bar, hotel, pub or similar where attendees have been able to purchase food and beverage at their leisure and own expense.",null,Commercial Real State,2-10 employees,null,"Brisbane, QLD",Nonprofit,null,https://www.linkedin.com/company/tree-of-knowledge-tok-brisbane/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Space&Co.,null,"At Space&Co. we enable you to do your best work. We’ve created professional coworking environments to support all of your business needs. We value quality, authenticity, integrity, innovation and community and work hard to ensure our members have success.Our venues are in sustainably designed buildings with great natural light to create a comfortable, functional and stylish coworking space. Your day-to-day needs are supported by our Workspace Coordinators who build a dynamic and welcoming community. From helping you to make a great first impression, to providing you with first rate technology, and supporting your health & wellbeing, we’ve got you covered.  Don’t just take our word for it; our Members describe our spaces as ‘fun and professional environments for a community of lovely and happy members’.Founded in 2014 we have multiple offerings in every major city along the eastern seaboard of Australia. Each venue has a dynamic environment, attracting a network of like-minded professionals, entrepreneurs and small businesses. Space&Co. is designed to accommodate any business by offering a range of flexible workspace solutions, from individual workstations, to team room, to collaborative group spaces, meeting rooms and breakout areas.We take care of the simple things and with our all-inclusive membership you know what to expect. Our spaces offer you the added benefit of their A-grade building location which means you get access to building amenities like “end of trip facilities” bike racks, showers and lockers. Space&Co. challenges the conventions of traditional workspaces – leading the industry in a new era of office spaces.",null,Commercial Real State,2-10 employees,http://www.spaceandco.com.au/,"Sydney, NSW",Public Company,2014,https://www.linkedin.com/company/space-&-co/,null,48.169632,17.074363,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Sentia Real Estate,"33 Flinders Way, Griffith, Australian Capital Territory 2603, AU","📣 𝗜𝗡𝗧𝗥𝗢𝗗𝗨𝗖𝗜𝗡𝗚 𝗦𝗘𝗡𝗧𝗜𝗔 𝗥𝗘𝗔𝗟 𝗘𝗦𝗧𝗔𝗧𝗘 📣 ⠀We are elated to announce our new and improved brand, Sentia Real Estate; and would like to thank everyone for their support and continuity throughout our journey. Our vision for Sentia Real Estate is to provide an innovative and honest experience for commercial real estate, with all of our clients centred at the forefront. ⠀⠀Fortunately, our team has not changed, therefore you will still be able recognise our familiar faces and friendly smiles. If you have any questions at all regarding our exciting new vision, please feel free to send us a direct message or give us a call. We look forward to our bright future ahead. ⠀⠀‘𝗢𝘂𝗿 𝗱𝗲𝗳𝗶𝗻𝗶𝗻𝗴 𝗽𝗿𝗼𝗽𝗲𝗿𝘁𝘆 𝗶𝘀 𝘁𝗿𝘂𝘀𝘁’ ⠀⠀- Sentinel Real Estate Team ⠀",61422837647,Commercial Real State,11-50 employees,null,"Griffith, Australian Capital Territory",Privately Held,2020,https://www.linkedin.com/company/sentiarealestate/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Georgiou Developments,"68 Hasler Road, Osborne Park, WA 6017, AU","Georgiou Developments is a developer of quality projects in the commercial, multi-unit residential and mixed-use sectors of the Western Australian real estate market. We achieve this by actively managing and driving every stage of our projects – from recognising a market need and identifying opportunities to acquiring development land, managing the planning and design phase, co-ordinating sales and marketing, and project management and delivery.",null,Commercial Real State,2-10 employees,http://www.georgioudevelopments.com.au,"Osborne Park, WA",Privately Held,2013,https://www.linkedin.com/company/georgiou-developments/,"68 Hasler Road, Osborne Park, WA, 6017, AU",-31.939821,115.8162,Osborne Park,Georgiou  Developments Head Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
GormanKelly,"1 Oxley Road, Hawthorn, VIC 3122, AU","We would like to share with you more than 20 years of commercial real estate knowledge.We have been through different economic cycles and one thing stays true - securing our clients'​ property investment first and foremost, and helping them grow in their investment journey is at the centre of what we do.We have facilitated more than 3000 deals on commercial properties, serviced over 2000 tenants, and we have exceeded more than $3.5 billion assets under management.Follow us to read inspiring stories about commercial property investment and management, client success, staff developments and industry insights that have made GormanKelly successful, enduring and ever-current in Melbourne's commercial real estate industry.",(03) 9810 7200,Commercial Real State,11-50 employees,https://www.gormankelly.com.au/,"Hawthorn, VIC",Privately Held,1994,https://www.linkedin.com/company/gormankelly/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Justbooked,"Sydney, NSW 2000, AU","Justbooked is a site that lists our member car park operators all in the one place, offering customers the convenience of being able to search and compare pricing and locations. With Justbooked, you can book your parking and take the stress out of your journey by knowing you have a car space waiting for you, when and where you need it!",null,Commercial Real State,2-10 employees,http://www.justbooked.com.au,"Sydney, NSW",Partnership,null,https://www.linkedin.com/company/justbooked/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ABS Business Sales,null,"We're Brisbane’s leading Business brokers, and our highly skilled team of Queensland business brokers will help you navigate the sometimes complicated task of finding your ideal business - a business that matches your budget, talents, skill and lifestyle considerations. 

Whatever your budget or needs, ABS Business Sales will find the right business for you.",null,Commercial Real State,11-50 employees,http://www.absbusinesssales.com.au,"Milton, QLD",Public Company,null,https://www.linkedin.com/company/abs-business-sales/,"Unit 6, 7 - 9, Maroochydore, QLD, 4558, AU",-26.668592,153.10637,Maroochydore,ABS Business Sales Sunshine Coast,"Level 1 Unit 3 25, Milton, QLD, 4064, AU",-27.470026,153.02298,Milton,ABS Business Sales Brisbane,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
M5 Industrial Property Services,"Suite 4, Level 8, 43 Bridge Street, HURSTVILLE, NSW 2220, AU","M5 Industrial Property Services are primarily a management based business that provides its clients with strategic vision, flexibility and personalised service within the Industrial real estate markets of South and South Western Sydney.

Our goal is not to conquer the world, our goal is to simply provide our valued clients with a no fuss, get the job done service that is based on performance rather than promises. In June 2013, after eight (8) positive years with the Ray White Group (known as Ray White Industrial M5), the decision to rebrand into a boutique agency was made. This re branding has permitted a number of fundamental changes to the business that will allow us to service our clients more efficiently and provide the market with a unique solution to Management, Leasing and Sales of Industrial property.

If you have a requirement or feel that we may be able to assist you, please don’t hesitate to contact one of our experienced Management team.",null,Commercial Real State,2-10 employees,http://www.m5industrial.com.au,"HURSTVILLE, NSW",Privately Held,2005,https://www.linkedin.com/company/ray-white-industrial-m5-east/,"Suite 4, Level 8, HURSTVILLE, NSW, 2220, AU",-33.84907,151.13834,HURSTVILLE,View Point Tower,"Level 1 Unit 3 25, Milton, QLD, 4064, AU",-27.470026,153.02298,Milton,ABS Business Sales Brisbane,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Beevo,"Level 2/31 Coventry St, Southbank, Victoria 3006, AU","Beevo is a complimentary service offered to Commercial Owners and Tenants when they are taking possession of a new premise. We are a one-stop-shop across all critical services required to ensure that our clients are ""Open For Business In No Time"" Beevo also works with Property Management departments to help manage outgoings expenses for body-corporate bills. We can also provide exisiting tenants the opportunity to save money on their outgoings and bills for key business services.",null,Commercial Real State,11-50 employees,https://www.beevo.com.au,"Southbank, Victoria",Public Company,null,https://www.linkedin.com/company/beevo123/,null,54.08698,-1.971237,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Firefly Funds Management Pty Ltd,"GPO Box 612, Brisbane, Queensland 4001, AU","Firefly Funds Management Pty Ltd was created by a diverse team of property, investment and finance specialists, bringing together decades of knowledge and expertise to achieve a singular vision: to provide a platform for strong, stable investment returns through the safe guardianship of its investors’ property assets. Through its longstanding relationships with key experienced professional partners, Firefly has intimate and detailed knowledge of each investment. This sets it apart in delivering high-quality passive investments. In turn, Firefly holds exclusive access to acquire a pipeline of retail property assets, which provides select groups of investors the opportunity to participate in the direct ownership of quality assets, which are not otherwise offered to the open market. This is Firefly’s point of difference.Firefly founders take a lead role in underwriting of the investments which, combined with strong corporate governance, keep their feet firmly on the ground and ensure the growth and security of your investment. Diversify your investments via Firefly’s retail asset portfolio. Let their resources, experience and vision light a fire under exciting opportunity and growth, taking you into new and valuable investment territory.",null,Commercial Real State,2-10 employees,https://www.fireflyfunds.com.au/,"Brisbane, Queensland",Partnership,2017,https://www.linkedin.com/company/fireflyfundsmanagement/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Vision Brokers & Advisors,"101 Miller St, North Sydney, New South Wales 2060, AU","Vision Broker and Advisors specialise in mid market business sales in Australia. We have carefully examined the business broking industry in the last 10 years, measuring the process and results of  business sales across all industries. We have made some incredible discoveries and identified the areas that are under serviced on both the seller and buyer side.​After a decade of investigations and years of experience transacting businesses, we have developed a full scope system that is unrivalled by any other individual or brokerage firm.​We bring to you quite simply the most complete business brokerage service in the market today, that is designed to keep you informed, in control, and it generates incredible results for our clients.​At Vision we have a formula that no other firms use because we built this formula based on what we have learnt from the industry.​We have found the missing ingredients!​Just like we expected, our formula is a business selling machine.",(02) 8923 2632,Commercial Real State,2-10 employees,http://www.vbaaustralia.com.au,"North Sydney, New South Wales",Privately Held,2018,https://www.linkedin.com/company/vbabrokers/,null,25.079172,55.149375,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Harmony,"5000, AU",Harmony are Commercial Property Syndicators with over $100M funds under management in commerical properties around Australia.,null,Commercial Real State,2-10 employees,http://www.harmonyinvest.com.au,null,Privately Held,null,https://www.linkedin.com/company/harmony_3/,"null, null, null, 5000, AU",-34.897945,138.59166,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Maylake Properties and GCBizHub,"Suite 2B, Level 2, 35-39 Scarborough Street, Southport, QLD 4215, AU","Searching for office space on the Gold Coast? - Southport  and Surfers Paradise 

At Maylake we offer a professional home for your business along with providing better, more productive workplaces for people. 

Our commercial office buildings are located in Surfers Paradise and  Southport offering the convenience of central locations with easy access to parking and situated on the new light rail track.

'Elkhorn Centre East'​, 25 Elkhorn Avenue, Surfers Paradise is certified by the Green Building Council of Australia which represents “Australian Excellence” in environmentally sustainable design.

Leasing now in Elkhorn Centre east and Elklhorn Centre West located in the heart of Surfers Paradise and Kay House and The Scarborough Centre both in the CBD of Southport

We don’t just own our commercial property portfolio; we take great pride in our management services and have a dedicated team of staff who genuinely care, ensuring our properties are maintained to a high standard, offering your business a professional presentation with that personal service.

To view our available offices or register your interest please visit 
www.maylake.com.au",null,Commercial Real State,2-10 employees,http://www.maylake.com.au,"Southport, QLD",Privately Held,1997,https://www.linkedin.com/company/maylake-pty-ltd/,null,13.154638,-61.224336,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Kathedral,null,"‘What's really going on here?'Kathedral is a global housing development and construction consultancy that strengthens organizational capacities and builds resilient project teams from departmental and business partnerships. We facilitate strategic collaborative partnering & deliver actionable unfiltered risk management perspective at every point of the deal and project life cycle.Our platform integrates into leading enterprises and public authorities that are making next level change at the team level to develop and/or build better, faster. Or need an urgent turnaround.The Kathedral Partnering Platform provides scaleable partnering services as a neutral Project Facilitator & Project Execution Audit specialist  - an independent third party with sole focus on next level project team collaboration, risk management, and problem solving.  We do what development and construction firms cannot , due to inherent internal limitations within every firm. We structure, engage, debias, measure, and document project team progress as a neutral, momentum focused teaming coach and technical advisor.",2068997288,Commercial Real State,11-50 employees,http://kathedralneutral.com,"Seattle, WA",Privately Held,2019,https://www.linkedin.com/company/kathedralneutral/,"null, Sydney, NSW, 2000, AU",-33.84907,151.13834,Sydney,null,"null, Seattle, WA, 98104, US",47.591396,-122.33279,Seattle,null,"null, London, Greater London, EC2M 7EB, GB",51.51649,-0.128427,London,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,GB
LinkAtLangley,"Perth,   AU","With an abundance of office workers on the doorstep, and situated in the highest density residential area in East Perth, Link@Langley is perfectly positioned as a new retail and entertainment hub. Add in the 3,900 short stay apartments and hotel rooms within convenient walking distance, and you have a captive market of foot traffic across all hours of the day (and night).",0407 104 475,Commercial Real State,51-200 employees,http://www.linkatlangley.com.au,null,Public Company,2020,https://www.linkedin.com/company/linkatlangley/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Sigma Business Sales,"4 Ventnor Avenue, West Perth, Western Australia 6005, AU","We formed Sigma Business Sales in 2009 and we’ve been going strong ever since.We sell businesses. This is a job we love and are passionate about. We get great satisfaction from getting to know buyers and sellers, helping them build better businesses, and achieving maximum value with the sale of businesses.Our focus is on selling businesses in the lower middle market with revenues of over $5 million, however we also sell many businesses with lower and higher revenues.Based in West Perth, we have an office in Germany and strong international connections. We sell businesses to local, interstate and international buyers.Meet our key team members.Mike Harrold – Managing DirectorMike started Sigma Business Sales ten years ago because he is passionate about the whole concept of business and wanted the challenge of running his own business.He brings years of corporate experience from around the world to Sigma. Mike has worked with large companies such as BASF, Sara Lee, Shell and Union Carbide. Roles have included that of managing director, sales manager and finance director. Mike has also owned and sold his own business, consulted to the likes of Barminco, Paladin and ADG Global. His experience covers varying industries including mining, engineering, manufacturing, fast moving consumer goods, chemicals, agriculture, healthcare, and wholesale and retail. Mike is extremely well qualified. He is a certified merger and acquisition advisor, certified exit planning advisor, certified business broker, CPA (Australia) and chartered management accountant.He plays pennant tennis and swims in the sea nearly every day. One day he plans to retire and lie on the beach. But not just yet!Please call Mike on 0428 489114 or email mike@sigmabusinesssales.com.au",(+61) 0428489114,Commercial Real State,2-10 employees,https://sigmabusinesssales.com.au,"West Perth, Western Australia",Privately Held,2009,https://www.linkedin.com/company/sigma-business-sales/,null,11.4214,122.6662,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Lpc Cresa Coworking Consultancy,null,"Searching for and securing the best coworking situation for your business is time consuming and confusing. That's why Lpc Cresa has put together a team of professionals who are knowledgeable and experienced in this area of commercial real estate.At Lpc Cresa, we are always thinking about the client's best interests. So we can confidently place your organisation in the correct coworking or serviced office space and negotiate the best deal for your business.",null,Commercial Real State,null,https://lpc.com.au/services/coworking-consultancy,null,null,null,https://www.linkedin.com/company/lpc-cresa-serviced-office-solutions/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
