Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
"Wayss: Homelessness & Family Violence in Melbourne, Victoria","20 Pacific Hwy, Dandenong, Victoria 3175, AU","At Wayss, we are united by a fundamental belief that safe, secure and affordable housing is a human right. We exist to support people who are homeless, or at risk of homelessness, and people who have experienced family violence, to access safe, secure and affordable housing.Our programs and services:- Accommodation Options for Families - Children's Services - Drug Court Homlessness Assistance Program - Emergency Youth Accommodation Service - Family Violence Response Program - Family Violence Outreach Service - Indigenous Tenants at Risk Program - Initial Assessment and Planning - Outer South Rooming House Program - Private Rental Access Program - Property Services - Risk Assessment and Management Panel - Social Housing Advocacy and Support Program - Southern Melbourne Integrated Family Violence Partnerships - Southern Women's Integrated Support Services (SWISS)- Step Ahead Program - Women's Outreach Program - Youth Support Services WAYSS provides these services from nine locations across Dandenong, Frankston, Berwick, Pakenham, Cranbourne and Doveton.",(03) 9791 6111,Indevidual and Family Services,51-200 employees,http://wayss.org.au,"Dandenong, Victoria",Nonprofit,1997,https://www.linkedin.com/company/wayssforeveryone/,"20 Princes Hwy, Dandenong VIC 3175, Australia",-37.9839272,145.2138447,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Parramatta Women's Shelter,"Sydney,   AU","We are the Parramatta branch of the Women’s Community Shelter network. Through community support, Parramatta Women's Shelter will provide shelter, transitional housing and support services for women and their families who have become homeless, including those experiencing domestic violence. Our goal is to support these women get back on their feet and find long term stability in the community.",null,Indevidual and Family Services,11-50 employees,https://parrawomensshelter.org.au/,null,Nonprofit,2018,https://www.linkedin.com/company/parrawomensshelter/,"Rotary Down Under, Level 3/43 Hunter St, Parramatta NSW 2124, Australia",-33.8160154,151.0017921,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3rd Space,"505 Brunswick Street, Fortitude Valley, QLD 4006, AU","3rd Space Brisbane is a drop-in centre where homeless people and those doing it tough find practical support, friendship and dignity. Located in Fortitude Valley, 3rd Space (formerly 139 Club) helps hundreds of people every week – assisting some with simple things such as a shower or a meal and a cup of tea, others with a program of support for more complex needs. We help to find accommodation and work; manage addictions and emotional challenges; and get the right health and dental services.3rd Space Café provides a great environment for relaxing, replenishing and reconnecting, along with an opportunity to encourage wider Brisbane community involvement in our activities. In addition to being a vibrant and welcoming space, the café offers healthy breakfasts and lunches, and Di Bella coffee via trained baristas.",null,Indevidual and Family Services,11-50 employees,http://www.3rdspace.org.au,"Fortitude Valley, QLD",Nonprofit,1975,https://www.linkedin.com/company/3rd-space-brisbane/,"16 Upper Station St, Sheung Wan, Hong Kong",22.2850467,114.1484071,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Tumbi Tyres & Automotive Centre,null,"Tumbi Tyres, located on the Central Coast specialise in car service, emergency breakdown, flat tyres, onsite tyre fitting, breakdown service, freeway breakdown, mobile tyres and road service. Contact us today for your mobile tyres Central Coast.",null,Indevidual and Family Services,null,http://tumbityres.com.au,"Tumbi Umbi, New South Wales",null,null,https://www.linkedin.com/company/tumbi-tyres-&-automotive-centre/,"5 Mingara Dr, Tumbi Umbi NSW 2250, Australia",-33.3633013,151.4443557,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Potential Therapy Services for Children,"Unit 3/ 30 Burler Dr, Vasse, Western Australia 6280, AU","Potential Therapy Services For Children was established in 2014 and was set up to provide specialist occupational therapy, speech pathology and physiotherapy to children or adolescents with disabilities and functional difficulties.  Whether that be difficulty learning to write, difficulty using scissors, difficulty with play skills and playing with other children, difficulty participating in school and classroom routines or activities due to sensory sensitivities, attention or concentration difficulties, and/ or difficulty regulating their own emotions. We tend to work on the premise that if a child is having difficulty with certain skills, and these difficulties are impacting on his or her ability to engage in their everyday routines and life roles – then there is something to work on. We work collaboratively from a family centred, strengths focused model to achieve positive functional outcomes for children. We have therapy rooms as well as an awesome sensory motor gym that allows us to provide effective and fun therapy services.",null,Indevidual and Family Services,2-10 employees,https://potentialtherapyservices.com.au/,"Vasse, Western Australia",Nonprofit,2014,https://www.linkedin.com/company/potential-therapy-services-for-children/,"Unit 3/ 30 Burler Dr, Vasse, Western Australia, 6280, AU",-33.749866,115.11381,Vasse,Potential Therapy Services for Children,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
R&R Disability Services,null,null,null,Indevidual and Family Services,null,http://rrds.org.au,"Coffs Harbour, New South Wales",null,null,https://www.linkedin.com/company/r&r-disability-services/,"No'6, Jalan Kebudayaan 20, Skudai, 81300 Johor Bahru, Johor, Malaysia",1.5374225,103.6293288,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Sapphire Community Projects,"2 Peden St, Bega, New South Wales 2550, AU","Located in the beautiful Sapphire Coast of NSW, our major enterprise is a community pantry that operates out of Bega, NSW. We rescue good food, saving it from landfill and pass it on to people in need and other community groups. We purchase food and groceries from Foodbank NSW and other businesses, and on-sell these products at cost-recovery prices or free, helping people stretch their budget. Our mission is ""to nourish the community"", and we do this by providing food, running a social space where people can gather, enjoy proper coffee and food, running cooking groups, bringing a mobile pantry out to isolated villages in the area, connecting people to services, running computer training, providing free wi fi (courtesy of Splash Internet), and we are open to anything which fits into our mission. We work closely with other helping agencies and believe that together we are stronger.",61490843518,Indevidual and Family Services,2-10 employees,null,"Bega, New South Wales",Nonprofit,2017,https://www.linkedin.com/company/sapphirecommunityprojects/,"2 Peden St, Bega, New South Wales, 2550, AU",-36.715168,149.8355,Bega,Shopfront,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Once Upon a Time Childrens Centre,"80 Botany street, Randwick, NSW 2031, AU","Once Upon a Time Children’s Centre provides a quality program and conditions for your child to develop positive self-identity within a setting that fosters social, emotional and mental wellbeing. Our educational philosophy integrates age-appropriate approaches and is inspired by Rudolf Steiner’s philosophy.",null,Indevidual and Family Services,2-10 employees,http://onceuponatimekindy.com/,"Randwick, NSW",Public Company,1998,https://www.linkedin.com/company/once-upon-a-time-childrens-centre/,"80 Botany street, Randwick, NSW, 2031, AU",-33.84907,151.13834,Randwick,Our address,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
GreyCare,null,"At GreyCare, we understand the support needs of each person are unique.  We are dedicated to providing professional one on one, in-home Aged Care & Disability Support solutions tailored to suit each individual’s needs.  We take the business of providing quality care seriously, and share a commitment to enabling people to live independently in their own home enjoying the best quality of life possible.  Our Personal Care Workers are qualified, experienced, compassionate, honest and reliable, so you know the quality of our support is second to none.",13 44 13,Indevidual and Family Services,51-200 employees,http://greycare.com.au,"Melbourne, Victoria",Privately Held,null,https://www.linkedin.com/company/grey-care/,"Unit 5 B Ground Floor Omega, General Kalentong Street, Mandaluyong, 1550 Metro Manila, Philippines",14.589962,121.0237326,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Skill Teaching And Resources (S.T.A.R.),"48 Hampstead Road, Broadview, SA 5083, AU","To assist people with a disability who wish to live independently, to do so. 
We teach, skills, and supply resources to these people to allow them to become independent. 
The staff teach cooking, cleaning, budgetting, shopping, schedules, bill paying and much more.",null,Indevidual and Family Services,11-50 employees,http://www.starinc.com.au,"Broadview, SA",Nonprofit,1986,https://www.linkedin.com/company/skill-teaching-and-resources-s-t-a-r-/,"48 Hampstead Road, Broadview, SA, 5083, AU",-34.897945,138.59166,Broadview,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Foundation for Human Development,null,TBA,null,Indevidual and Family Services,2-10 employees,null,null,Nonprofit,null,https://www.linkedin.com/company/foundation-for-human-development/,"36, Cascade Rd, Port of Spain, Trinidad & Tobago",10.6778802,-61.5027127,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Pharaoh Care,"1/2 Donaldson St, Manunda, Queensland 4870, AU","Pharaoh Care offers a wide choice of services and supports for all individuals to enable them to participate in community activities and enrich their lives.We work closely with families, care teams and support coordinators to deliver the best support possible based on your needs and requirements.Pharaoh Care has been approved to provide the following:Personal SupportPersonal CareHousehold TasksActivitiesAssist – Life Stage Transition Daily Tasks / Shared LivingCommunity Participation",07 4031 1771,Indevidual and Family Services,11-50 employees,https://pharaohcare.com.au/,"Manunda, Queensland",Sole Proprietorship,2019,https://www.linkedin.com/company/pharaoh-care/,"118 Hoare St, Manunda QLD 4870, Australia",-16.9229509,145.7451023,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Jensen Funerals,"3021, AU","Funeral Company in the Western suburbs af Melbourne.
Acting for a culturally diverse range of client families.
Small enough to offer personalised service at affordable prices.
We are resident managers, living above the premises.",null,Indevidual and Family Services,11-50 employees,http://www.jensenfunerals.com.au,null,Privately Held,null,https://www.linkedin.com/company/jensen-funerals/,"null, null, null, 3021, AU",-37.803425,145.01105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
CareNow,"Melbourne and Sydney,   AU","CareNow is an organisation that works to help support and empower children who have special needs to thrive and reach their full potential. We believe that support workers can play a crucial role in this positive development, working to support the unique needs of both the individual and their family.CareNow exists because we believe in the power of genuine connections. We believe that positivity, enthusiasm and encouragement are what allows one to flourish and improve their confidence. We are passionate about what we do because we have all been touched in some way by the love and the warmth within the special needs community.For us, true care and support is something that goes well beyond being just a job. It is about learning, teaching, playing and guiding. To achieve this, our organisation is made up of individuals who passionately believe in this approach to support and who hold a special interest in disability and the community outside of just their working hours. Our goal is to redefine the typical disability support relationship and reframe the environment that surrounds working within the special needs community. We do this by providing the very best support workers and the reason why we do it is because we care.",466510483,Indevidual and Family Services,51-200 employees,http://www.care-now.com.au,null,Sole Proprietorship,null,https://www.linkedin.com/company/carenowdisability/,"null, Melbourne and Sydney, null, null, AU",-33.84907,151.13834,Melbourne and Sydney,Headquarters,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Treasured Tots Child Care,"4 Homestead Avenue, Bibra Lake, Perth, WA 6163, AU","Treasured Tots Child Care was founded by Simone O'Brien in 2011 and first started as a Family Day Care in Melville WA. The constant enquiries and interest and rapid growth of the wait list, bought to our attention the shortage of quality Child Care in the area. With the support and help of my Husband Brock O’Brien, Treasured Tots Child Care has grown into a Long Day Care to provide many families with quality Child Care where each family feels just like they are at home.",null,Indevidual and Family Services,11-50 employees,http://www.treasuredtotschildcare.com.au,"Perth, WA",Privately Held,2011,https://www.linkedin.com/company/treasured-tots-child-care/,"4 Homestead Avenue, Perth, WA, 6163, AU",-31.939821,115.8162,Perth,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Fair Wealth Australia,"Unit 42/1 Macquarie Street, Parramatta, NSW 2150, AU","The Welfare Fund Parramatta has provides financial and personal help when its most needed, and proudly supports 2700 members today. The fund offers a service which restores hope through trust and dignity through non judgement to people when they are faced with difficulties that challenge even the most prepared person.The Fund is a not for profit, discretionary mutual fund. Through our financial services licence we offer a miscellaneous risk product which allows us to assist members on a merits basis.",null,Indevidual and Family Services,2-10 employees,http://www.welfarefund.com.au,"Parramatta, NSW",Nonprofit,1945,https://www.linkedin.com/company/the-welfare-fund-inc/,"Unit 42/1 Macquarie Street, Parramatta, NSW, 2150, AU",-33.84907,151.13834,Parramatta,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Dwel.Online,"Melbourne, Victoria 3000, AU","Dwel, short for Dwelling, is a household and lifestyle management software. Designed as an independent private online hub, Dwel facilitates the following two main functions:1) Automation of household activities 	• Streamline housekeeping: cooking, cleaning, shopping, etc.	• Organize family information: bills, documents, photos, etc.	• Manage family finances: monitor, budget, save2) Centralized control panel for all domestic web-enabled devices: smart light fittings, surveillance cameras, motorized blinds, gates, garage doors, heaters, air conditioners, etc.",null,Indevidual and Family Services,0-1 employees,https://dwel.online,"Melbourne, Victoria",Partnership,2018,https://www.linkedin.com/company/loyalsoft/,"Unit 499, Bldg A SM Megamall, EDSA Cor. Dona Julia Vargas Ave., Ortigas Center, Mandaluyong, 1550 Metro Manila, Philippines",14.586069,121.056993,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
activateHOPE | Professional Services - Business Strategist & Virtual Assistant Services,null,"activate HOPE :: Helping you get things done when you can't! If we are all given 24 hours in a day, why is it that some people seem to be able to get a mammoth amount of things done, whilst most of us feel like we are always chasing our tails?The answer falls in the study of time, and the truth is, sometimes we just need a helping hand.Our aim is to ultimately support you to manage the many tasks and roles you have, supporting those you care for, but also for your own tasks and challenges – and our intention is to fill the knowledge gap, be that helping hand and to case manage as required.We do this through listening, planning, advocating and serving to resolve life difficulties around every day needs or complexities arising.  We champion and market our business partners and customer clients, referring when connections ‘fit’ and suggesting businesses that 'work'​.   Our model of trade is providing specialised concierge connections impacting individuals and businesses alike. Our difference, our value, what sets us apart, is that we do things face-to-face and use technology only as a secondary support tool, and as such build business through the age old format of talking.   This is why and how we work to reconnect people with their own time, and why caring for the carers ultimately cares for the community.'realise hope :: delivery pathways :: enable change'​",null,Indevidual and Family Services,2-10 employees,http://www.activatehope.com.au,"Canberra, ACT",Privately Held,2017,https://www.linkedin.com/company/activate-hope/,"Nicholls, Canberra, ACT, 2913, AU",-35.173214,149.10864,Canberra,null,"Coffee Shops :: Business or Trade locations :: We can come to you, Canberra, ACT, 2600, AU",-35.297268,149.1501,Canberra,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
goferGirl,null,"LOCAL BUSINESS SELLS TIME TO BUSY PEOPLE

1st May 2010

Perth, Western Australia – goferGirl, a new business in Perth, has started offering a valuable and innovative service to local individuals and businesses: They will do the things on your to-do list, so that you have more free time in your day.  Called “personal concierges,” goferGirl is a can do specialist, who’s reliable, discreet and can handle any assignment, from grocery shopping to gift buying, to standing in line for your all-time-favourite sporting and event tickets.

There has never been a better time for time-saving services in Perth. The mining boom in Western Australia has seen the time crisis reach new heights.  More and more people are opting to join the FIFO and offshore workers, lured by the lucrative pay packets, but as many will tell you its tough going and trying to get things done back home certainly at times can impose certain challenges.

Sharon Rosevear, owner, of goferGirl, recognized that every person’s time is precious, and decided to start a business that gives people back the gift of time in their busy lives.  “Why spend time waiting in line at the grocery store when you can be at the football, catching up with friends, taking your significant other out for dinner or just relaxing at home for a change?  Everyone could use a little more free time in their lives.”

goferGirl’s many clients agree that relief from time-consuming tasks like getting the car serviced, waiting for contractors to arrive, or buying gifts is a welcome service.

More information about the company is available at www.gofergirl.com.au

Contact: 	Sharon Rosevear, owner, goferGirl
		0420 304 6767
		info@gofergirl.com.au",null,Indevidual and Family Services,2-10 employees,null,null,Sole Proprietorship,2010,https://www.linkedin.com/company/gofergirl/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Multiple Birth Volunteer Support Foundation,"Melbourne, Victoria 3000, AU","The Multiple Birth Volunteer Support Foundation is a vibrant community organisation that has been operating since 1997. We are passionate about strengthening the health and wellbeing of multiple birth families, especially those with babies and toddlers in challenging situations. Our major service is providing volunteers to come to the home to assist with caring for children. Our dream for the future is to have communities in which the exceptional needs of multiple birth families are well understood and supported.",null,Indevidual and Family Services,0-1 employees,http://mbvs.org.au/,"Melbourne, Victoria",Nonprofit,1997,https://www.linkedin.com/company/multiple-birth-support-foundation/,"null, Melbourne, Victoria, 3000, AU",-37.803425,145.01105,Melbourne,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Box Hill Cemetery,"395 Middleborough Road, Box Hill, Victoria 3128, AU","Box Hill Cemetery is a Victorian 'B-class' cemetery offering modern interment and commemorative support to bereaved families in the heart of Melbourne’s eastern suburbs. The 12.5 hectares (31 acres) is a sanctuary for the remains of around 50,000 decedents, including several famous Australians.

The cemetery’s cultural and historic values are considered of State significance and the unique 1926 Columbarium and Sidney Myer memorial are listed on the Victorian Heritage Register.

Box Hill Cemetery Trust is responsible to the Government of Victoria for the perpetual care of areas ranging from the late nineteenth-century cemetery through twentieth-century monumental graves and cremation memorials, to vaults, a contemporary mausoleum and recent memorial gardens.

Telephone +61 3 9890 1229",null,Indevidual and Family Services,2-10 employees,http://www.boxhillcemetery.com.au,"Box Hill, Victoria",Government Agency,1873,https://www.linkedin.com/company/box-hill-cemetery/,"395 Middleborough Road, Box Hill, Victoria, 3128, AU",-25.574999,134.3547,Box Hill,Box Hill Cemetery,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Peppermint Care,"Brisbane, Queensland 4051, AU","A tailored care service that is designed to fit around your lifestyle and needs. We are Brisbane based and have a wealth of experience working in the care industry in and around Brisbane with great links with local medical and allied health professionals, care providers and community networks.Our ethos is to provide a high quality of care with experienced and dedicated carers. This mantra runs throughout the business from the core set up to our everyday practices.Within the care industry we have seen a lot of people ‘making do’ with the care arrangements that they have which really inspired us to create a company that we feel the community not only needs, but also deserves.When an individual or family find themselves at a point that they need to ask for help, this is usually at some of the most difficult and vulnerable times in their lives. We want to ensure that this feeling of vulnerability is replaced with a feeling of control over ones destiny.At Peppermint Care we are experienced in guiding people through the various systems in order for care to be put in place and also assessing the best way to implement this care.You DO NOT have to leave your home to ensure a great quality of life and care, this can all be provided within your home and with the right support and guidance we will help you to create this in home care solution. The custom solution that fits you and your individual circumstances.",481122079,Indevidual and Family Services,11-50 employees,http://peppermintcare.com.au/,"Brisbane, Queensland",Privately Held,2017,https://www.linkedin.com/company/peppermint-care/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
World Series Paintball Pty Ltd,null,"Melbourne's Best Paintball Venue at Melbourne's lowest prices. Starting from $39.50 for 300 paintballs! Organisers Play Free! Play morning, midday or night. Call 1300661650.",null,Indevidual and Family Services,11-50 employees,http://www.worldseriespaintball.com.au,"Richmond, Victoria",null,null,https://www.linkedin.com/company/world-series-paintball-pty-ltd/,"9 Hamilton St, Oakleigh VIC 3166, Australia",-37.9069714,145.1007462,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Diamond Women,"Unit 10a, 40-44 Brookhollow Circuit, Norwest, New South Wales 2153, AU","Diamond is the leader in women's support for NSW. With strength & compassion, Diamond collaborate with other leading service providers to empower clients.Diamond are the forefront in assisting women and their families with unplanned pregnancy; providing training, counselling and support. For potential partnership opportunities contact: info@diamondwomensupport.com",288955173,Indevidual and Family Services,2-10 employees,http://www.diamondwomen.com.au,"Norwest, New South Wales",Nonprofit,2007,https://www.linkedin.com/company/diamond-pregnancy-support/,"402 Orchard Rd, #01-12 Delfi Orchard, Singapore 238876",1.3072327,103.8286095,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Marriage and Relationship Educators Association of Australia (MAREAA),"1-3 Laurina Ave, Yarrawarrah, NSW 2233, AU","MAREAA is a national association representing a body of enthusiastic, dynamic and creative marriage and relationship educators.We are committed to encouraging and equipping people to achieve fulfilling relationships.

MAREAA aims to support educators in their ongoing professional development through networking, in service training opportunities, conferences, sharing of resources plus much more. MAREAA has active members in most states and territories, see our state list for more details.

Marriage and Relationship Education is an adult education activity designed to inform and enrich relationships and individuals. Members of this association facilitate programs for individuals, couples, families and groups of all ages. Programs may include preparation for marriage, skills for strengthening relationships, school programs, parenting, stepfamilies, men’s issues, workplace relationships, personal development, conflict management, rebuilding after separation or divorce.

MAREAA formerly the Marriage Educators Association of Australia (MEAA), was constituted in Melbourne in September 1995, to meet the professional needs of marriage and relationship educators throughout Australia.",null,Indevidual and Family Services,2-10 employees,https://www.mareaa.asn.au/,"Yarrawarrah, NSW",Nonprofit,1995,https://www.linkedin.com/company/marriage-and-relationship-educators-association-of-australia-mareaa-/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Centacare FNQ,null,"Centacare FNQ was established in Cairns in 1981 and works with the community to deliver social services that support the needs of residents of the region. As an organisation, Centacare FNQ has grown from an identified need for counselling and family relationship services throughout the entire Far North Queensland region and strives to maintain its commitment to supporting and assisting people living within this regions community who are most in need.Services include:Counselling, Emergency Relief, Humanitarian Settlement Support, Community Engagement, Mental Health Services, Aged Care and Disability, and Services register under the NDIS.",null,Indevidual and Family Services,51-200 employees,http://www.centacarefnq.org,"Cairns, Queensland",Nonprofit,1981,https://www.linkedin.com/company/centacarefnq/,"22-34 Aplin St, Cairns City QLD 4870, Australia",-16.921381,145.772639,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Dunlea Centre,"35A Waratah Rd, Engadine, Sydney, NSW 2233, AU","Dunlea Centre, Australia’s Original Boys’ Town, is a residential, family preservation agency auspiced by the Salesians of Don Bosco. The therapeutic work is focused upon troubled young people and their families who are in crisis and at risk of family breakdown. Through a holistic, wrap around model of service delivery, the Dunlea Centre is able to support and assist families in healing broken bonds and building stronger familial ties. 
 
The program provides a nurturing, individualised learning program, enabling young people to maintain their school education at their own pace and ability. Concurrently, the program provides young people with invaluable life skills experiences including camps and sporting activities. Other activities include skills development through counselling, anger management, conflict resolution, hospitality, personal hygiene and health awareness. This individualised approach provides the foundation from which young people can commence making positive modifications in their lives. It really is “a place for change”.
 
Dunlea Centre is a registered charity that relies on the goodwill and generosity of the community for funding and maintaining its programs.  Donations and bequests that fund these programs make a distinct difference in helping to address the emotional difficulties that many families endure. Your support is a valuable way to give back to the community and help families and young people who are struggling to embrace a better future. 

Don Bosco, the founder of the Salesian order of priests, believed there is ‘no such thing as a bad child’. The provision of patience, gentleness and love are at the heart of the work we do each and every day.  Please support Dunlea Centre by making a contribution to the programs that help troubled young people and their families. Help give these young people and their families an opportunity to make positive changes and build a brighter future.  

www.dunleacentre.org.au",null,Indevidual and Family Services,11-50 employees,http://www.dunleacentre.org.au,"Sydney, NSW",Public Company,1939,https://www.linkedin.com/company/dunlea-centre/,"35A Waratah Rd, Engadine NSW 2233, Australia",-34.0659347,151.0061687,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Jenny's Place Inc.,"Newcastle, NSW 2300, AU","Since 1977, Jenny’s Place has been helping women and children in the Newcastle area to find safety. We help those who are victims of domestic violence or who face homelessness. Our vision is to prevent violence and to promote healthy relationships through community education and raising awareness. Our services include homelessness support, domestic violence support, and information/resources.",null,Indevidual and Family Services,11-50 employees,https://www.jennysplace.org/,"Newcastle, NSW",Nonprofit,1977,https://www.linkedin.com/company/jenny-s-place-inc/,"21-02 Raffles Place, Singapore 048616",1.2838533,103.8519697,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SDECC -Sydney Drug Education and Counselling Centre,"91 Pittwater Road , Manly, NSW 2095, AU","SDECC is a Not for Profit, charitable organisation which specialises in providing free counselling and support for young people aged 14 -25 with problematic alcohol and other drugs (AOD) use and their families. SDECC works within a family inclusive, trauma informed framework and our highly qualified counsellors understand the complexities of AOD use, including any mental health issues.",null,Indevidual and Family Services,2-10 employees,https://www.sdecc.org.au,"Manly, NSW",Nonprofit,1990,https://www.linkedin.com/company/sdecc/,"91 Pittwater Road , Manly, NSW, 2095, AU",-33.84907,151.13834,Manly,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Centennial Park Cemetery,"760 Goodwood Road, Pasadena, South Australia 5042, AU","At Centennial Park, we’re proud to provide a beautiful, peaceful and reflective community space for all South Australians—from all cultural backgrounds—to enduringly commemorate their loved ones.

Established in 1936 in the foothills of Adelaide’s inner south, with sweeping views of the city and glimpses of the ocean, our park has long been considered the state’s premier cemetery. Our beautifully landscaped grounds span 40 hectares (100 acres) and include over 30 thoughtfully designed gardens and burial areas, along with three unique chapels in our award-winning Jubilee Complex.

Centennial Park is the resting place of more than 140,000 individuals, including many historic figures, and provides a valuable emotional “anchor point” for their friends and families. We continue to raise community awareness of different ways to mark, and cope with, a loved one’s passing. 
We also regularly stage meaningful community events that respectfully embrace the essence of life—such as art and music, theater, food and more—to strengthen South Australians’ sense of connection to the park, both before and after loss.

Centennial Park is open all year ‘round, and we invite you to experience our tranquil grounds first-hand.",null,Indevidual and Family Services,51-200 employees,http://www.centennialpark.org,"Pasadena, South Australia",Nonprofit,1936,https://www.linkedin.com/company/centennial-park-cemetery/,"760 Goodwood Road, Pasadena, South Australia, 5042, AU",-34.897945,138.59166,Pasadena,Centennial Park Cemetery,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
ISES凯澳教育集团,null,留学移民 | 国际课程 | 校际交流 | 国际研学 | 境外服务Education & Migration Counselling and ServciesSino Foreign School PartnershipInternational Joint ProgramsStudy Tour / Study Experience ProgramsOnshore Follow-on Services,-51600093,Indevidual and Family Services,11-50 employees,http://www.isesedu.com,"Shanghai, Shanghai",Educational Institution,2000,https://www.linkedin.com/company/isesedu/,"503/488 Bourke St, Melbourne VIC 3000, Australia",-37.8150295,144.9592058,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
METROPOLITAN CEMETERIES BOARD,"Railway Road, Karrakatta, WA 6910, AU","The Metropolitan Cemeteries Board (MCB) is a statutory authority of the Government of Western Australia responsible for managing cemeteries at Fremantle, Guildford, Karrakatta, Midland, Pinnaroo, Rockingham and Gnangara.We provide sensitive and dignified facilities and services to meet the needs of the deceased and bereaved, such as cremation, burial, entombment, memorialisation and chapel services, as well as planning for future cemetery needs of the metropolitan Perth population.",1300 793 109,Indevidual and Family Services,51-200 employees,http://www.mcb.wa.gov.au,"Karrakatta, WA",Government Agency,1988,https://www.linkedin.com/company/metropolitan-cemeteries-board/,"Railway Rd, Karrakatta WA 6010, Australia",-31.969828,115.7977923,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Knightlamp,null,"Knightlamp Consulting and Psychology works across Australia with individuals and organisations who care for children and young people with a traumatic past. We have offices in Scoresby Victoria, and Richmond NSW, which also offers private therapy with a team of 9 psychologists. Knightlamp offers consultation, training, specialist interventions, school support and organisational consultation, and has developed a reputation for measured, real therapeutic outcomes. Go to knightlamp.org for more information or to hear our new podcast.",null,Indevidual and Family Services,11-50 employees,http://knightlamp.org,"Scoresby, Victoria",Privately Held,2014,https://www.linkedin.com/company/knightlamp/,"96 Manchester Rd, Mooroolbark VIC 3138, Australia",-37.783671,145.3117261,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
